season,team,jersey,full_name,roster_name,first_name,last_name,yr,pos,gp,gs,games,goals,assists,points,sh_att,so_g,fouls,red_cards,yellow_cards,gc,goal_app,ggs,goalie_min_plyd,ga,gaa,saves,sv_pct,shutouts,combined_sho,g_wins,g_loss,d_saves,corners,pk,pk_att,gwg
2023,Cleveland St. Vikings,15, Erica Leinweber,"Leinweber, Erica", Erica,Leinweber,Jr,F,4,1,4,1,NA,2,4,3,3,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Cleveland St. Vikings,1, Liv Fain,"Fain, Liv", Liv,Fain,So,GK,4,4,4,NA,NA,0,NA,NA,NA,NA,NA,NA,4,4,360:00,7,1.75,9,0.562,NA,NA,1,3,NA,NA,NA,NA,NA
2023,Cleveland St. Vikings,16, Tehya Dave,"Dave, Tehya", Tehya,Dave,So,F,4,1,4,NA,NA,0,1,NA,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Cleveland St. Vikings,23, Payton Koebbe,"Koebbe, Payton", Payton,Koebbe,So,M,3,0,3,1,NA,2,2,2,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2023,Cleveland St. Vikings,6, Maria Bashardoust,"Bashardoust, Maria", Maria,Bashardoust,Sr,D,3,0,3,NA,1,1,1,NA,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Cleveland St. Vikings,31, Bella Delfino,"Delfino, Bella", Bella,Delfino,Jr,F,3,0,3,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Cleveland St. Vikings,20, Taylor Demmerle,"Demmerle, Taylor", Taylor,Demmerle,Fr,F,3,0,3,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Cleveland St. Vikings,21, Jordan Novak,"Novak, Jordan", Jordan,Novak,Fr,D,3,0,3,NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Cleveland St. Vikings,24, Madi Norville,"Norville, Madi", Madi,Norville,So,D,2,0,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Cleveland St. Vikings,28, Olivia Cruz,"Cruz, Olivia", Olivia,Cruz,Fr,M,1,0,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Coastal Carolina Chanticleers,0, Vivienne Carr,"Carr, Vivienne", Vivienne,Carr,Jr,GK,3,3,3,NA,NA,0,NA,NA,NA,NA,1,NA,3,3,270:00,3,1,20,0.87,2,NA,2,1,NA,NA,NA,NA,NA
2023,Coastal Carolina Chanticleers,38, Sarah Soraghan,"Soraghan, Sarah", Sarah,Soraghan,Jr,D,3,3,3,NA,NA,0,NA,NA,1,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Coastal Carolina Chanticleers,26, Rami Rapp,"Rapp, Rami", Rami,Rapp,So,M,3,3,3,NA,NA,0,2,NA,3,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Coastal Carolina Chanticleers,27, Victoria Kyriakopoulos,"Kyriakopoulos, Victoria", Victoria,Kyriakopoulos,Sr,M,3,0,3,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Coastal Carolina Chanticleers,23, Lou Martinet,"Martinet, Lou", Lou,Martinet,Jr,FM,3,1,3,NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Coastal Carolina Chanticleers,6, Taylor Tolson,"Tolson, Taylor", Taylor,Tolson,Sr,D,3,3,3,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Coastal Carolina Chanticleers,17, Tamlyn Parkes,"Parkes, Tamlyn", Tamlyn,Parkes,So,FM,3,3,3,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Coastal Carolina Chanticleers,19, Maggie Mace,"Mace, Maggie", Maggie,Mace,So,M,3,3,3,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Coastal Carolina Chanticleers,28, Casey O'Connor,"O'Connor, Casey", Casey,O'Connor,Sr,M,3,3,3,NA,NA,0,NA,NA,3,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Coastal Carolina Chanticleers,10, Natalie Yoo,"Yoo, Natalie", Natalie,Yoo,Sr,M,3,2,3,1,NA,2,1,1,4,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
2023,Coastal Carolina Chanticleers,13, Emily Petring,"Petring, Emily", Emily,Petring,Fr,F,3,2,3,2,NA,4,5,5,9,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
2023,Coastal Carolina Chanticleers,8, Julia Ziegenfuss,"Ziegenfuss, Julia", Julia,Ziegenfuss,So,F,3,1,3,NA,NA,0,6,1,1,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Coastal Carolina Chanticleers,15, Gianna Irungaray,"Irungaray, Gianna", Gianna,Irungaray,Jr,M,3,3,3,NA,NA,0,1,NA,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Coastal Carolina Chanticleers,24, Cami Wiles,"Wiles, Cami", Cami,Wiles,So,M,3,2,3,NA,NA,0,2,NA,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Coastal Carolina Chanticleers,18, Raegan Meyer,"Meyer, Raegan", Raegan,Meyer,Sr,F,2,0,2,NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Coastal Carolina Chanticleers,21, Sofia Vinasco,"Vinasco, Sofia", Sofia,Vinasco,Fr,M,2,1,2,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Coastal Carolina Chanticleers,33, Peyton Kreul,"Kreul, Peyton", Peyton,Kreul,Fr,D,2,0,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Coastal Carolina Chanticleers,3, Rocio Fernandez,"Fernandez, Rocio", Rocio,Fernandez,Sr,D,2,0,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Coastal Carolina Chanticleers,20, Ella Schad,"Schad, Ella", Ella,Schad,Sr,M,1,0,1,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Col. of Charleston Cougars,28, Bella Antonio,"Antonio, Bella", Bella,Antonio,Fr,F,3,0,3,1,NA,2,3,1,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Col. of Charleston Cougars,23, Shea Vidovic,"Vidovic, Shea", Shea,Vidovic,Fr,FM,3,3,3,NA,NA,0,6,3,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Col. of Charleston Cougars,15, Emma Revels,"Revels, Emma", Emma,Revels,Fr,D,3,1,3,NA,1,1,NA,NA,3,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Col. of Charleston Cougars,12, Lilli Ray,"Ray, Lilli", Lilli,Ray,So,M,3,3,3,NA,NA,0,NA,NA,3,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Col. of Charleston Cougars,11, Abby Fisher,"Fisher, Abby", Abby,Fisher,So,MD,3,3,3,NA,NA,0,NA,NA,5,NA,2,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Col. of Charleston Cougars,14, Avery Nassetta,"Nassetta, Avery", Avery,Nassetta,So,M,3,0,3,1,NA,2,2,1,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Col. of Charleston Cougars,36, Jenna Snead,"Snead, Jenna", Jenna,Snead,Sr,M,3,3,3,NA,NA,0,1,NA,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Col. of Charleston Cougars,3, Shae Yocum,"Yocum, Shae", Shae,Yocum,Jr,D,3,3,3,NA,NA,0,NA,NA,3,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Col. of Charleston Cougars,13, Emmie Wannemacher,"Wannemacher, Emmie", Emmie,Wannemacher,Jr,D,3,3,3,NA,NA,0,NA,NA,3,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Col. of Charleston Cougars,21, Delaney Dawes,"Dawes, Delaney", Delaney,Dawes,Jr,F,3,3,3,NA,NA,0,8,3,NA,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Col. of Charleston Cougars,1, Savannah Barron,"Barron, Savannah", Savannah,Barron,Jr,GK,3,3,3,NA,NA,0,NA,NA,NA,NA,NA,NA,3,3,241:11,6,2.239,8,0.571,NA,NA,NA,2,NA,NA,NA,NA,NA
2023,Col. of Charleston Cougars,24, Mary Alexander,"Alexander, Mary", Mary,Alexander,Jr,M,3,3,3,NA,1,1,3,2,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Col. of Charleston Cougars,20, Katie Saunders,"Saunders, Katie", Katie,Saunders,Sr,D,3,0,3,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Col. of Charleston Cougars,2, Maiya Parrous,"Parrous, Maiya", Maiya,Parrous,Sr,M,3,0,3,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Col. of Charleston Cougars,7, Olivia Freitas,"Freitas, Olivia", Olivia,Freitas,Sr,F,3,3,3,NA,1,1,7,5,3,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Col. of Charleston Cougars,4, Bubbles Dever,"Dever, Bubbles", Bubbles,Dever,So,M,2,0,2,NA,NA,0,2,1,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Col. of Charleston Cougars,26, Chloe Howard,"Howard, Chloe", Chloe,Howard,Fr,F,2,0,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Col. of Charleston Cougars,9, Lexi Drumm,"Drumm, Lexi", Lexi,Drumm,Jr,D,2,0,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Col. of Charleston Cougars,10, Grace Powell,"Powell, Grace", Grace,Powell,Sr,F,2,0,2,NA,NA,0,3,1,4,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Col. of Charleston Cougars,5, Bunny Nazari,"Nazari, Bunny", Bunny,Nazari,Sr,M,2,2,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Col. of Charleston Cougars,17, Jordan Thompson,"Thompson, Jordan", Jordan,Thompson,Sr,MD,2,0,2,NA,NA,0,2,1,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Col. of Charleston Cougars,22, Hannah Stanhope,"Stanhope, Hannah", Hannah,Stanhope,Sr,F,2,0,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Col. of Charleston Cougars,93, Bailey Wood,"Wood, Bailey", Bailey,Wood,Sr,GK,1,0,1,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,28:49,0,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Col. of Charleston Cougars,33, Reese Hinkle,"Hinkle, Reese", Reese,Hinkle,Fr,D,1,0,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Col. of Charleston Cougars,27, Izzy Arnold,"Arnold, Izzy", Izzy,Arnold,Fr,D,1,0,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Col. of Charleston Cougars,18, Caroline Fowlkes,"Fowlkes, Caroline", Caroline,Fowlkes,Fr,F,1,0,1,NA,NA,0,6,1,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Colgate Raiders,36, Addie Brislen,"Brislen, Addie", Addie,Brislen,Fr,D,4,0,4,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Colgate Raiders,19, Nikki DiCaprio,"DiCaprio, Nikki", Nikki,DiCaprio,So,D,4,4,4,NA,NA,0,1,1,NA,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Colgate Raiders,35, Anna Keeling,"Keeling, Anna", Anna,Keeling,So,D,4,4,4,NA,NA,0,2,1,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Colgate Raiders,7, Sara Anelli,"Anelli, Sara", Sara,Anelli,Sr,FM,4,4,4,NA,NA,0,4,2,4,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Colgate Raiders,24, Lyna Schaffer,"Schaffer, Lyna", Lyna,Schaffer,Sr,D,4,4,4,NA,NA,0,NA,NA,4,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Colgate Raiders,33, Ana Schremp,"Schremp, Ana", Ana,Schremp,So,F,4,2,4,2,NA,4,5,2,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Colgate Raiders,12, Lauren Rougas,"Rougas, Lauren", Lauren,Rougas,Sr,M,4,4,4,NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Colgate Raiders,8, Demi Maroudas,"Maroudas, Demi", Demi,Maroudas,Jr,F,4,4,4,NA,NA,0,2,1,3,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Colgate Raiders,0, Alli Popham,"Popham, Alli", Alli,Popham,Jr,GK,4,4,4,NA,NA,0,NA,NA,NA,NA,NA,NA,4,4,360:00,5,1.25,11,0.688,1,NA,1,2,NA,NA,NA,NA,NA
2023,Colgate Raiders,10, Cara Schmidlein,"Schmidlein, Cara", Cara,Schmidlein,Jr,F,4,0,4,NA,2,2,1,NA,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Colgate Raiders,16, Olivia Anderson,"Anderson, Olivia", Olivia,Anderson,Jr,D,4,4,4,NA,NA,0,NA,NA,1,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Colgate Raiders,23, Paige Foa,"Foa, Paige", Paige,Foa,Jr,F,4,2,4,NA,NA,0,1,1,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Colgate Raiders,31, Jocelyn Rowe,"Rowe, Jocelyn", Jocelyn,Rowe,So,M,4,2,4,NA,1,1,4,2,4,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Colgate Raiders,15, Jordan Juetten,"Juetten, Jordan", Jordan,Juetten,Jr,M,4,0,4,NA,1,1,NA,NA,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Colgate Raiders,5, Julia Lombardo,"Lombardo, Julia", Julia,Lombardo,Jr,M,4,0,4,NA,NA,0,2,1,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Colgate Raiders,14, Ellie Stokes,"Stokes, Ellie", Ellie,Stokes,So,F,4,2,4,1,1,3,2,1,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Colgate Raiders,6, Ari Bezanson,"Bezanson, Ari", Ari,Bezanson,So,M,4,2,4,2,NA,4,5,2,4,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2023,Colgate Raiders,21, Maya Greenholz,"Greenholz, Maya", Maya,Greenholz,Fr,M,3,0,3,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Colgate Raiders,13, Ally Giovino,"Giovino, Ally", Ally,Giovino,Sr,F,2,2,2,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Colgate Raiders,27, Gillian Yonce,"Yonce, Gillian", Gillian,Yonce,So,D,1,0,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Colorado Buffaloes,9, Hope Leyba,"Leyba, Hope", Hope,Leyba,Fr,F,4,4,4,NA,1,1,13,5,6,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Colorado Buffaloes,4, Faith Leyba,"Leyba, Faith", Faith,Leyba,Fr,D,4,4,4,1,NA,2,2,1,4,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Colorado Buffaloes,2, Ava Priest,"Priest, Ava", Ava,Priest,Fr,D,4,4,4,NA,NA,0,5,1,3,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Colorado Buffaloes,5, Claire Curran,"Curran, Claire", Claire,Curran,Fr,F,4,0,4,NA,NA,0,4,NA,3,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Colorado Buffaloes,3, Emerson Layne,"Layne, Emerson", Emerson,Layne,So,F,4,4,4,NA,NA,0,9,3,5,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Colorado Buffaloes,12, Mallory Allen,"Allen, Mallory", Mallory,Allen,So,M,4,0,4,NA,1,1,1,1,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Colorado Buffaloes,1, Jordan Nytes,"Nytes, Jordan", Jordan,Nytes,So,GK,4,4,4,NA,NA,0,NA,NA,NA,NA,NA,NA,4,4,360:00,1,0.25,14,0.933,3,NA,3,1,NA,NA,NA,NA,NA
2023,Colorado Buffaloes,17, Greer Maguire,"Maguire, Greer", Greer,Maguire,So,D,4,2,4,NA,NA,0,2,1,3,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Colorado Buffaloes,14, Phoenix Dawn Miranda,"Miranda, Phoenix Dawn", Phoenix Dawn,Miranda,Jr,D,4,3,4,1,NA,2,2,1,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2023,Colorado Buffaloes,24, Grace Thao,"Thao, Grace", Grace,Thao,Fr,M,4,0,4,NA,NA,0,1,1,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Colorado Buffaloes,21, Ally Clark,"Clark, Ally", Ally,Clark,Sr,M,4,2,4,2,NA,4,9,4,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2023,Colorado Buffaloes,16, Jade Babcock-Chi,"Babcock-Chi, Jade", Jade,Babcock-Chi,Sr,M,4,4,4,NA,NA,0,2,2,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Colorado Buffaloes,25, Amaya Gonzalez,"Gonzalez, Amaya", Amaya,Gonzalez,Sr,M,4,4,4,NA,1,1,2,NA,3,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Colorado Buffaloes,8, Rachel Rosen,"Rosen, Rachel", Rachel,Rosen,Sr,M,4,4,4,NA,NA,0,1,NA,3,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Colorado Buffaloes,20, Shyra James,"James, Shyra", Shyra,James,Sr,F,4,2,4,2,NA,4,14,5,3,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
2023,Colorado Buffaloes,13, Lila Dere,"Dere, Lila", Lila,Dere,Sr,F,4,0,4,1,1,3,3,3,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Colorado Buffaloes,7, Juliauna Hayward,"Hayward, Juliauna", Juliauna,Hayward,So,M,3,3,3,NA,1,1,3,2,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Colorado Buffaloes,19, Angelina Moschetti,"Moschetti, Angelina", Angelina,Moschetti,Fr,D,3,0,3,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Colorado Buffaloes,6, Lola Stanley,"Stanley, Lola", Lola,Stanley,So,M,2,0,2,NA,NA,0,1,1,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Colorado Buffaloes,22, Jayden Newkirk,"Newkirk, Jayden", Jayden,Newkirk,Sr,D,2,0,2,NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Colorado Buffaloes,18, Kylah Celayeta,"Celayeta, Kylah", Kylah,Celayeta,Fr,D,2,0,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Colorado Buffaloes,11, Isabelle Eskay,"Eskay, Isabelle", Isabelle,Eskay,Sr,M,2,0,2,NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Colorado Buffaloes,15, Lawson Willis,"Willis, Lawson", Lawson,Willis,Sr,D,1,0,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Colorado Buffaloes,23, Josie Master,"Master, Josie", Josie,Master,So,F,1,0,1,NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Colorado Col. Tigers,19, Tyler Rose,"Rose, Tyler", Tyler,Rose,Fr,F,4,1,4,NA,1,1,3,3,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Colorado Col. Tigers,33, Veronica Bianco,"Bianco, Veronica", Veronica,Bianco,Fr,MD,4,4,4,NA,NA,0,1,NA,2,NA,1,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Colorado Col. Tigers,6, Kendall Memoly,"Memoly, Kendall", Kendall,Memoly,Fr,M,4,1,4,NA,NA,0,4,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Colorado Col. Tigers,5, Emma Smith,"Smith, Emma", Emma,Smith,Fr,FM,4,3,4,NA,NA,0,NA,NA,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Colorado Col. Tigers,1, Regan Wallace,"Wallace, Regan", Regan,Wallace,Fr,GK,4,4,4,NA,NA,0,NA,NA,NA,NA,NA,NA,4,4,260:01,8,2.769,21,0.724,NA,NA,NA,2,NA,NA,NA,NA,NA
2023,Colorado Col. Tigers,16, Erin Ewers,"Ewers, Erin", Erin,Ewers,So,F,4,3,4,1,NA,2,5,2,5,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Colorado Col. Tigers,11, Shalom Prince,"Prince, Shalom", Shalom,Prince,Sr,F,4,3,4,1,NA,2,8,3,6,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Colorado Col. Tigers,9, Haley Harnisch,"Harnisch, Haley", Haley,Harnisch,Sr,F,4,3,4,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,Colorado Col. Tigers,8, Lily Byrne,"Byrne, Lily", Lily,Byrne,Sr,F,4,4,4,NA,NA,0,7,2,6,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
