date,team,opponent,home_away,result,team_score,opponent_score,overtime,games,goals,assists,sh_att,so_g,fouls,red_cards,yellow_cards,gc,goal_app,ggs,goalie_min_plyd,ga,saves,shutouts,combined_sho,g_wins,g_loss,d_saves,corners,pk,pk_att,gwg,defensive_goals,defensive_assists,defensive_sh_att,defensive_so_g,defensive_fouls,defensive_red_cards,defensive_yellow_cards,defensive_gc,defensive_goal_app,defensive_ggs,defensive_goalie_min_plyd,defensive_ga,defensive_saves,defensive_shutouts,defensive_combined_sho,defensive_g_wins,defensive_g_loss,defensive_d_saves,defensive_corners,defensive_pk,defensive_pk_att,defensive_gwg
2022-09-04,Ball St. Cardinals,Valparaiso,Home,W,3,0,NA,1,3,1,9,6,11,0,0,0,0,0,90:00,0,3,1,0,0,0,0,4,0,0,1,0,0,9,3,8,0,0,0,0,0,90:00,3,3,0,0,0,0,0,6,0,0,0
2022-08-18,Baylor Lady Bears,Minnesota,Home,T,1,1,NA,1,1,1,5,2,5,0,0,0,0,0,90:00,1,4,0,0,0,0,0,5,0,0,0,1,0,9,5,6,0,1,0,0,0,90:00,1,1,0,0,0,0,0,3,0,0,0
2022-08-21,Baylor Lady Bears,Wisconsin,Home,L,0,2,NA,1,0,0,14,10,14,0,0,0,0,0,90:00,2,5,0,0,0,0,0,2,0,0,0,2,1,12,7,11,0,1,0,0,0,90:00,0,10,1,0,0,0,0,3,0,1,1
2022-08-25,Baylor Lady Bears,"Florida Austin, TX",Away,W,2,1,NA,1,2,2,15,7,11,0,3,0,0,0,90:00,1,2,0,0,0,0,0,7,0,0,1,1,1,10,3,6,0,1,0,0,0,90:00,2,5,0,0,0,0,0,2,0,0,0
2022-08-28,Baylor Lady Bears,"North Carolina Austin, TX",Away,L,0,6,NA,1,0,0,12,6,6,0,0,0,0,0,90:00,6,10,0,0,0,0,0,3,0,0,0,6,7,27,16,10,0,0,0,0,0,90:00,0,6,1,1,0,0,0,11,0,0,1
2022-09-01,Baylor Lady Bears,Houston,Away,W,3,0,NA,1,3,3,10,7,8,0,0,0,0,0,90:00,0,10,1,1,0,0,0,6,0,0,1,0,0,15,10,6,0,0,0,0,0,90:00,3,4,0,0,0,0,0,10,0,0,0
2022-09-04,Baylor Lady Bears,Iowa,Home,T,0,0,NA,1,0,0,11,6,11,0,1,0,0,0,90:00,0,2,1,0,0,0,0,8,0,0,0,0,0,4,2,12,0,3,0,0,0,90:00,0,6,1,0,0,0,0,2,0,0,0
2022-08-18,Bellarmine Knights,Wright St.,Home,L,1,2,NA,1,1,1,9,3,5,0,1,0,0,0,90:00,2,2,0,0,0,0,0,5,0,0,0,2,2,10,4,16,0,0,0,0,0,90:00,1,2,0,0,0,0,0,4,0,0,1
2022-08-25,Bellarmine Knights,IUPUI,Away,T,0,0,NA,1,0,0,7,4,5,0,0,0,0,0,90:00,0,1,1,1,0,0,0,1,0,0,0,0,0,7,1,9,0,0,0,0,0,90:00,0,4,1,0,0,0,0,1,0,0,0
2022-08-28,Bellarmine Knights,Purdue Fort Wayne,Away,T,1,1,NA,1,1,1,7,3,4,0,0,0,0,0,90:00,1,4,0,0,0,0,0,2,0,0,0,1,1,9,5,10,0,0,0,0,0,90:00,1,2,0,0,0,0,0,5,0,0,0
2022-09-01,Bellarmine Knights,Northern Ky.,Away,T,0,0,NA,1,0,0,7,4,7,0,0,0,0,0,90:00,0,1,1,0,0,0,0,0,0,0,0,0,0,6,1,7,0,0,0,0,0,90:00,0,4,1,0,0,0,0,3,0,0,0
2022-09-04,Bellarmine Knights,Dayton,Home,L,0,1,NA,1,0,0,5,3,3,0,0,0,0,0,90:00,1,10,0,0,0,0,0,3,0,0,0,1,1,24,11,10,0,0,0,0,0,90:00,0,3,1,1,0,0,0,7,0,0,1
2022-08-18,Belmont Bruins,Union (TN),Home,W,3,0,NA,1,3,4,18,11,9,0,0,0,0,0,90:00,0,2,1,1,0,0,0,7,0,0,1,0,0,3,2,3,0,1,0,0,0,90:00,3,8,0,0,0,0,0,1,0,0,0
2022-08-21,Belmont Bruins,North Ala.,Away,L,0,2,NA,1,0,0,7,3,6,0,1,0,0,0,90:00,2,7,0,0,0,0,0,4,0,0,0,2,2,16,9,7,0,0,0,0,0,90:00,0,3,1,0,0,0,0,3,0,0,1
2022-08-28,Belmont Bruins,Middle Tenn.,Home,T,1,1,NA,1,1,0,13,6,9,0,0,0,0,0,90:00,1,5,0,0,0,0,0,6,0,0,0,1,1,9,6,5,0,1,0,0,0,90:00,1,5,0,0,0,0,0,4,0,0,0
2022-09-02,Belmont Bruins,IUPUI,Home,T,0,0,NA,1,0,0,10,5,8,0,0,0,0,0,90:00,0,4,1,0,0,0,0,7,0,0,0,0,0,11,4,5,0,0,0,0,0,90:00,0,5,1,1,0,0,0,5,0,0,0
2022-09-04,Belmont Bruins,Western Ky.,Away,T,0,0,NA,1,0,0,7,1,11,0,1,0,0,0,90:00,0,4,1,0,0,0,0,2,0,0,0,0,0,20,4,12,0,0,0,0,0,90:00,0,1,1,0,0,0,0,4,0,0,0
2022-08-18,Binghamton Bearcats,Buffalo,Away,L,1,4,NA,1,1,0,17,3,8,0,0,0,0,0,90:00,4,8,0,0,0,0,0,1,0,0,0,4,5,21,12,5,0,0,0,0,0,90:00,1,2,0,0,0,0,0,4,0,0,1
2022-08-21,Binghamton Bearcats,Temple,Home,W,2,0,NA,1,2,1,10,6,6,0,0,0,0,0,90:00,0,8,1,1,0,0,0,1,0,0,1,0,0,17,8,10,0,0,0,0,0,90:00,2,4,0,0,0,0,0,4,0,0,0
2022-08-25,Binghamton Bearcats,Marist,Away,T,1,1,NA,1,1,1,19,10,10,0,1,0,0,0,90:00,1,5,0,0,0,0,0,5,0,0,0,1,0,17,6,9,0,0,0,0,0,90:00,1,9,0,0,0,0,0,2,0,0,0
2022-08-28,Binghamton Bearcats,Michigan St.,Away,L,0,2,NA,1,0,0,2,1,12,0,2,0,0,0,90:00,2,9,0,0,0,0,0,0,0,0,0,2,3,27,11,13,0,0,0,0,0,90:00,0,1,1,1,0,0,0,5,0,0,1
2022-09-01,Binghamton Bearcats,Bucknell,Away,L,0,2,NA,1,0,0,11,7,4,0,0,0,0,0,90:00,2,11,0,0,0,0,0,7,0,0,0,2,1,24,13,6,0,0,0,0,0,90:00,0,7,1,1,0,0,0,7,0,0,1
2022-08-18,Boise St. Broncos,Utah Valley,Home,T,1,1,NA,1,1,1,10,3,7,0,0,0,0,0,90:00,1,5,0,0,0,0,0,3,0,0,0,1,2,11,6,3,0,0,0,0,0,90:00,1,2,0,0,0,0,0,2,0,0,0
2022-08-25,Boise St. Broncos,Arizona St.,Home,L,1,2,NA,1,1,1,9,6,9,0,1,0,0,0,90:00,2,3,0,0,0,0,0,7,0,0,0,2,2,10,5,2,0,1,0,0,0,90:00,1,5,0,0,0,0,0,4,0,0,1
2022-08-28,Boise St. Broncos,UC Riverside,Home,W,4,1,NA,1,4,2,13,11,13,0,1,0,0,0,90:00,1,2,0,0,0,0,0,2,1,1,1,1,0,8,3,6,0,1,0,0,0,90:00,4,7,0,0,0,0,0,6,0,0,0
2022-09-01,Boise St. Broncos,Oregon St.,Away,L,0,2,NA,1,0,0,6,3,16,0,4,0,0,0,90:00,2,5,0,0,0,0,0,0,0,0,0,2,0,16,7,12,0,2,0,0,0,90:00,0,3,1,0,0,0,0,5,0,0,1
2022-09-04,Boise St. Broncos,Oregon,Away,W,3,1,NA,1,3,4,9,6,10,0,1,0,0,0,90:00,1,4,0,0,0,0,0,1,0,0,1,1,2,19,5,12,0,1,0,0,0,90:00,3,3,0,0,0,0,0,12,0,0,0
2022-08-18,Boston College Eagles,Villanova,Home,W,2,0,NA,1,2,1,17,6,16,0,0,0,0,0,90:00,0,2,1,0,0,0,0,6,1,1,1,0,0,5,2,9,0,0,0,0,0,90:00,2,4,0,0,0,0,0,0,0,0,0
2022-08-21,Boston College Eagles,Northeastern,Away,W,4,1,NA,1,4,4,23,11,10,1,3,0,0,0,90:00,1,4,0,0,0,0,0,8,1,1,1,1,1,9,5,9,0,2,0,0,0,90:00,4,7,0,0,0,0,0,4,0,0,0
2022-08-25,Boston College Eagles,Michigan,Home,L,0,1,NA,1,0,0,10,4,13,0,1,0,0,0,90:00,1,4,0,0,0,0,0,7,0,0,0,1,1,11,5,10,0,0,0,0,0,90:00,0,4,1,0,0,0,0,3,0,0,1
2022-08-28,Boston College Eagles,Holy Cross,Home,W,3,0,NA,1,3,4,21,11,10,0,1,0,0,0,90:00,0,2,1,0,0,0,0,12,0,0,1,0,0,2,2,10,0,2,0,0,0,90:00,3,8,0,0,0,0,0,2,0,0,0
2022-09-01,Boston College Eagles,Massachusetts,Away,T,2,2,NA,1,2,1,10,4,16,0,2,0,0,0,90:00,2,4,0,0,0,0,0,1,0,0,0,2,3,12,6,13,0,2,0,0,0,90:00,2,2,0,0,0,0,0,5,0,0,0
2022-09-04,Boston College Eagles,Boston U.,Away,W,3,1,NA,1,3,2,13,6,17,0,1,0,0,0,90:00,1,3,0,0,0,0,0,3,1,1,1,1,1,16,4,12,0,0,0,0,0,90:00,3,3,0,0,0,0,0,4,0,0,0
2022-08-18,Boston U. Terriers,Northeastern,Home,L,0,1,NA,1,0,0,15,7,6,0,0,0,0,0,90:00,1,2,0,0,0,0,0,8,0,0,0,1,2,6,3,9,0,0,0,0,0,90:00,0,7,1,0,0,0,0,5,0,0,1
2022-08-21,Boston U. Terriers,Providence,Home,W,2,1,NA,1,2,2,12,4,7,0,0,0,0,0,90:00,1,5,0,0,0,0,0,9,0,0,1,1,1,13,6,9,0,0,0,0,0,90:00,2,2,0,0,0,0,0,3,0,0,0
2022-08-25,Boston U. Terriers,UMass Lowell,Away,W,2,1,NA,1,2,1,15,7,12,0,3,0,0,0,90:00,1,4,0,0,0,0,0,12,0,0,1,1,1,10,5,13,0,0,0,0,0,90:00,2,5,0,0,0,0,0,2,0,1,0
2022-08-28,Boston U. Terriers,Michigan,Home,L,2,6,NA,1,2,2,6,2,10,0,0,0,0,0,90:00,6,1,0,0,0,0,0,1,0,0,0,6,5,14,7,3,0,0,0,0,0,90:00,2,0,0,0,0,0,0,0,0,0,1
2022-09-01,Boston U. Terriers,Yale,Away,L,0,1,NA,1,0,0,6,4,5,0,0,0,0,0,90:00,1,0,0,0,0,0,0,4,0,0,0,1,1,3,1,5,0,1,0,0,0,90:00,0,4,1,0,0,0,0,2,0,0,1
2022-09-04,Boston U. Terriers,Boston College,Home,L,1,3,NA,1,1,1,16,4,12,0,0,0,0,0,90:00,3,3,0,0,0,0,0,4,0,0,0,3,2,13,6,17,0,1,0,0,0,90:00,1,3,0,0,0,0,0,3,1,1,1
2022-08-18,Bowling Green Falcons,Michigan St.,Home,L,0,2,NA,1,0,0,7,4,12,0,2,0,0,0,90:00,2,7,0,0,0,0,0,3,0,0,0,2,1,17,9,9,0,0,0,0,0,90:00,0,4,1,0,0,0,0,9,1,1,1
2022-08-25,Bowling Green Falcons,Cincinnati,Home,T,1,1,NA,1,1,1,18,5,14,0,3,0,0,0,90:00,1,3,0,0,0,0,0,9,0,0,0,1,1,12,4,12,0,0,0,0,0,90:00,1,4,0,0,0,0,0,3,0,0,0
2022-08-31,Bowling Green Falcons,Tennessee,Away,L,0,4,NA,1,0,0,4,2,6,0,0,0,0,0,90:00,4,4,0,0,0,0,0,1,0,0,0,4,5,22,8,5,0,0,0,0,0,90:00,0,2,1,1,0,0,0,4,0,0,1
2022-09-04,Bowling Green Falcons,Detroit Mercy,Home,W,1,0,NA,1,1,1,15,4,17,0,2,0,0,0,90:00,0,1,1,1,0,0,0,4,0,0,1,0,0,6,1,15,0,0,0,0,0,90:00,1,3,0,0,0,0,0,5,0,0,0
2022-08-26,Brown Bears,UAlbany,Away,W,2,0,NA,1,2,3,12,6,19,0,0,0,0,0,90:00,0,4,1,0,0,0,0,5,0,0,1,0,0,7,4,7,0,0,0,0,0,90:00,2,4,0,0,0,0,0,3,0,0,0
2022-08-28,Brown Bears,Rhode Island,Away,W,3,1,NA,1,3,1,13,7,8,0,1,0,0,0,90:00,1,1,0,0,0,0,0,7,0,0,1,1,0,3,2,9,0,0,0,0,0,90:00,3,4,0,0,0,0,0,2,0,0,0
2022-09-01,Brown Bears,Central Conn. St.,Home,W,1,0,NA,1,1,1,22,10,11,0,2,0,0,0,90:00,0,1,1,0,0,0,0,13,0,0,1,0,0,5,1,8,0,0,0,0,0,90:00,1,9,0,0,0,0,0,3,0,0,0
2022-09-04,Brown Bears,Hofstra,Home,W,3,0,NA,1,3,1,16,8,9,0,1,0,0,0,90:00,0,1,1,0,0,0,0,5,0,0,1,0,0,2,1,7,0,0,0,0,0,90:00,3,5,0,0,0,0,0,1,0,0,0
2022-08-18,Bryant Bulldogs,Saint Peter's,Away,W,2,0,NA,1,2,1,10,7,8,0,0,0,0,0,90:00,0,1,1,1,0,0,0,11,0,0,1,0,0,3,1,9,0,0,0,0,0,90:00,2,5,0,0,0,0,0,1,0,0,0
2022-08-21,Bryant Bulldogs,Stony Brook,Home,L,1,3,NA,1,1,1,12,9,7,0,0,0,0,0,90:00,3,7,0,0,0,0,0,6,0,0,0,3,0,16,10,7,0,0,0,0,0,90:00,1,8,0,0,0,0,0,4,0,0,1
2022-08-25,Bryant Bulldogs,California Baptist,Home,L,1,4,NA,1,1,1,17,7,9,0,0,0,0,0,90:00,4,4,0,0,0,0,0,5,0,0,0,4,6,19,8,6,0,2,0,0,0,90:00,1,6,0,0,0,0,0,2,0,0,1
2022-08-28,Bryant Bulldogs,Maine,Away,L,0,4,NA,1,0,0,9,5,7,0,0,0,0,0,90:00,4,8,0,0,0,0,0,4,0,0,0,4,1,18,12,22,0,0,0,0,0,90:00,0,5,1,0,0,0,0,4,1,1,1
2022-09-01,Bryant Bulldogs,Fairfield,Away,L,0,2,NA,1,0,0,10,6,6,0,1,0,0,0,90:00,2,4,0,0,0,0,0,5,0,0,0,2,0,20,6,6,0,1,0,0,0,90:00,0,6,1,0,0,0,0,4,0,0,1
2022-09-04,Bryant Bulldogs,Holy Cross,Home,W,2,1,NA,1,2,1,8,6,7,0,0,0,0,0,90:00,1,6,0,0,0,0,0,3,0,0,1,1,1,15,7,14,0,4,0,0,0,90:00,2,4,0,0,0,0,0,4,0,0,0
2022-08-18,Bucknell Bison,Saint Francis (PA),Home,W,4,1,NA,1,4,5,23,11,10,0,0,0,0,0,90:00,1,4,0,0,0,0,0,9,0,0,1,1,0,7,5,3,0,1,0,0,0,90:00,4,7,0,0,0,0,0,2,0,0,0
2022-08-26,Bucknell Bison,Colorado Col.,Away,L,1,2,NA,1,1,0,16,7,9,0,1,0,0,0,90:00,2,7,0,0,0,0,0,6,0,0,0,2,2,16,9,9,0,2,0,0,0,90:00,1,6,0,0,0,0,0,5,0,0,1
2022-08-28,Bucknell Bison,Air Force,Away,W,1,0,NA,1,1,0,12,6,17,0,3,0,0,0,90:00,0,4,1,0,0,0,0,4,0,0,1,0,0,9,4,11,0,3,0,0,0,90:00,1,5,0,0,0,0,0,1,0,0,0
2022-09-01,Bucknell Bison,Binghamton,Home,W,2,0,NA,1,2,1,24,13,6,0,0,0,0,0,90:00,0,7,1,1,0,0,0,7,0,0,1,0,0,11,7,4,0,0,0,0,0,90:00,2,11,0,0,0,0,0,7,0,0,0
2022-09-04,Bucknell Bison,Youngstown St.,Away,L,0,1,NA,1,0,0,13,8,8,0,0,0,0,0,90:00,1,0,0,0,0,0,0,2,0,0,0,1,1,3,1,9,0,0,0,0,0,90:00,0,8,1,0,0,0,0,2,0,0,1
2022-08-18,Buffalo Bulls,Binghamton,Home,W,4,1,NA,1,4,5,21,12,5,0,0,0,0,0,90:00,1,2,0,0,0,0,0,4,0,0,1,1,0,17,3,8,0,0,0,0,0,90:00,4,8,0,0,0,0,0,1,0,0,0
2022-08-21,Buffalo Bulls,Niagara,Home,W,4,1,NA,1,4,7,16,8,5,0,0,0,0,0,90:00,1,2,0,0,0,0,0,6,0,0,1,1,1,8,3,5,0,0,0,0,0,90:00,4,4,0,0,0,0,0,2,0,0,0
2022-08-28,Buffalo Bulls,Rutgers,Away,L,1,2,NA,1,1,1,6,1,9,0,1,0,0,0,90:00,2,5,0,0,0,0,0,1,0,0,0,2,1,14,7,10,0,2,0,0,0,90:00,1,0,0,0,0,0,0,1,0,0,1
2022-09-01,Buffalo Bulls,Canisius,Home,W,1,0,NA,1,1,2,14,10,3,0,0,0,0,0,90:00,0,3,1,0,0,0,0,6,0,0,1,0,0,6,3,6,0,1,0,0,0,90:00,1,9,0,0,0,0,0,1,0,0,0
2022-09-04,Buffalo Bulls,Duquesne,Away,W,1,0,NA,1,1,0,18,9,10,0,0,0,0,0,90:00,0,1,1,0,0,0,0,10,1,1,1,0,0,4,1,10,0,1,0,0,0,90:00,1,8,0,0,0,0,0,2,0,0,0
2022-08-18,Butler Bulldogs,Western Mich.,Home,W,5,0,NA,1,5,7,25,13,13,0,0,0,0,0,90:00,0,1,1,1,0,0,0,11,0,0,1,0,0,3,1,16,1,4,0,0,0,90:00,5,8,0,0,0,0,0,2,0,0,0
2022-08-21,Butler Bulldogs,Michigan,Away,W,1,0,NA,1,1,0,7,3,8,0,1,0,0,0,90:00,0,6,1,0,0,0,0,1,0,0,1,0,0,18,6,16,0,2,0,0,0,90:00,1,2,0,0,0,0,0,1,0,0,0
2022-08-25,Butler Bulldogs,Illinois,Home,L,0,1,NA,1,0,0,13,5,9,0,2,0,0,0,90:00,1,5,0,0,0,0,0,3,0,0,0,1,1,9,6,14,0,2,0,0,0,90:00,0,5,1,0,0,0,0,3,0,0,1
2022-09-01,Butler Bulldogs,Wright St.,Home,W,7,0,NA,1,7,7,23,11,9,0,0,0,0,0,90:00,0,2,1,0,0,0,0,5,1,1,1,0,0,4,2,9,0,1,0,0,0,90:00,7,4,0,0,0,0,0,1,0,0,0
2022-09-04,Butler Bulldogs,Wisconsin,Home,L,0,2,NA,1,0,0,16,7,9,0,1,0,0,0,90:00,2,3,0,0,0,0,0,9,0,0,0,2,1,8,5,10,0,2,0,0,0,90:00,0,7,1,0,0,0,0,2,1,1,1
2022-08-18,CSU Bakersfield Roadrunners,"UNLV Albuquerque, NM",Away,W,2,1,NA,1,2,1,7,5,9,0,1,0,0,0,90:00,1,1,0,0,0,0,0,4,0,0,1,1,1,7,2,18,0,1,0,0,0,90:00,2,3,0,0,0,0,0,4,0,0,0
2022-08-21,CSU Bakersfield Roadrunners,New Mexico,Away,L,2,4,NA,1,2,1,16,8,12,0,2,0,0,0,90:00,4,7,0,0,0,0,0,3,0,0,0,4,4,23,11,13,0,1,0,0,0,90:00,2,6,0,0,0,0,0,6,0,0,1
2022-08-25,CSU Bakersfield Roadrunners,San Diego,Away,L,1,2,NA,1,1,1,12,4,10,0,0,0,0,0,90:00,2,5,0,0,0,0,0,2,0,0,0,2,3,13,7,11,0,0,0,0,0,90:00,1,3,0,0,0,0,0,4,0,0,1
2022-09-01,CSU Bakersfield Roadrunners,Gonzaga,Away,L,0,3,NA,1,0,0,8,1,12,0,2,0,0,0,90:00,3,4,0,0,0,0,0,3,0,0,0,3,2,16,7,19,0,2,0,0,0,90:00,0,1,1,0,0,0,0,6,1,1,1
2022-09-04,CSU Bakersfield Roadrunners,Montana,Away,L,0,3,NA,1,0,0,4,0,12,0,1,0,0,0,90:00,3,4,0,0,0,0,0,2,0,0,0,3,3,20,7,11,0,2,0,0,0,90:00,0,0,1,0,0,0,0,10,0,0,1
2022-08-18,CSUN Matadors,Pepperdine,Away,L,0,8,NA,1,0,0,2,1,14,0,0,0,0,0,90:00,8,6,0,0,0,0,0,0,0,0,0,8,8,25,14,4,0,0,0,0,0,90:00,0,1,1,1,0,0,0,12,1,1,1
2022-08-20,CSUN Matadors,California Baptist,Away,W,2,1,NA,1,2,0,12,6,10,0,1,0,0,0,90:00,1,8,0,0,0,0,0,4,0,0,1,1,0,24,9,10,0,0,0,0,0,90:00,2,4,0,0,0,0,0,4,0,1,0
2022-08-25,CSUN Matadors,UCLA,Away,L,0,6,NA,1,0,0,2,2,7,0,1,0,0,0,90:00,6,16,0,0,0,0,0,1,0,0,0,6,3,34,22,6,0,0,0,0,0,90:00,0,2,1,1,0,0,0,10,0,0,1
2022-08-28,CSUN Matadors,LMU (CA),Home,L,0,1,NA,1,0,0,10,4,15,0,2,0,0,0,90:00,1,1,0,0,0,0,0,5,0,0,0,1,1,5,2,8,0,0,0,0,0,90:00,0,4,1,0,0,0,0,4,0,0,1
2022-09-01,CSUN Matadors,Utah Valley,Away,L,1,3,NA,1,1,2,9,3,10,0,1,0,0,0,90:00,3,12,0,0,0,0,0,2,0,0,0,3,4,21,15,8,0,1,0,0,0,90:00,1,2,0,0,0,0,0,8,0,0,1
2022-09-03,CSUN Matadors,BYU,Away,L,0,5,NA,1,0,0,1,1,12,0,1,0,0,0,90:00,5,3,0,0,0,0,0,0,0,0,0,5,6,36,8,13,0,1,0,0,0,90:00,0,1,1,0,0,0,0,13,1,1,1
2022-08-18,Cal Poly Mustangs,Saint Mary's (CA),Away,L,1,3,NA,1,1,1,11,5,6,0,0,0,0,0,90:00,3,8,0,0,0,0,0,8,0,0,0,3,4,12,11,10,0,2,0,0,0,90:00,1,4,0,0,0,0,0,3,0,0,1
2022-08-21,Cal Poly Mustangs,Iowa,Home,L,0,1,NA,1,0,0,6,3,12,0,1,0,0,0,90:00,1,1,0,0,0,0,0,3,0,0,0,1,1,9,2,10,0,1,0,0,0,90:00,0,3,1,1,0,0,0,4,0,0,1
2022-08-25,Cal Poly Mustangs,Minnesota,Away,W,1,0,NA,1,1,1,9,3,9,0,0,0,0,0,90:00,0,5,1,0,0,0,0,0,0,0,1,0,0,19,5,8,0,0,0,0,0,90:00,1,2,0,0,0,0,0,6,0,0,0
2022-08-28,Cal Poly Mustangs,Sacramento St.,Away,W,1,0,NA,1,1,1,10,4,5,0,0,0,0,0,90:00,0,2,1,0,0,0,0,5,0,0,1,0,0,6,2,8,0,0,0,0,0,90:00,1,3,0,0,0,0,0,6,0,0,0
2022-09-04,Cal Poly Mustangs,Stanford,Away,L,1,4,NA,1,1,1,2,1,7,0,0,0,0,0,90:00,4,14,0,0,0,0,0,0,0,0,0,4,3,38,18,8,0,0,0,0,0,90:00,1,0,0,0,0,0,0,9,1,1,1
2022-08-18,Cal St. Fullerton Titans,BYU,Home,L,0,1,NA,1,0,0,5,1,8,0,1,0,0,0,90:00,1,9,0,0,0,0,0,3,0,0,0,1,1,27,10,5,0,0,0,0,0,90:00,0,1,1,0,0,0,0,10,0,0,1
2022-08-21,Cal St. Fullerton Titans,New Mexico St.,Home,T,2,2,NA,1,2,4,19,7,2,0,1,0,0,0,90:00,2,4,0,0,0,0,0,9,0,0,0,2,3,12,6,10,0,0,0,0,0,90:00,2,5,0,0,0,0,0,3,0,0,0
2022-08-25,Cal St. Fullerton Titans,UC Irvine,Home,W,2,1,NA,1,2,3,14,6,10,0,0,0,0,0,90:00,1,3,0,0,0,0,0,6,0,0,1,1,0,13,4,8,0,1,0,0,0,90:00,2,4,0,0,0,0,0,4,1,1,0
2022-08-27,Cal St. Fullerton Titans,Texas Tech,Home,T,0,0,NA,1,0,0,5,3,12,0,2,0,0,0,90:00,0,5,1,0,0,0,0,6,0,0,0,0,0,12,5,5,0,1,0,0,0,90:00,0,3,1,0,0,0,0,3,0,0,0
2022-09-01,Cal St. Fullerton Titans,Utah,Away,W,1,0,NA,1,1,2,7,5,9,0,0,0,0,0,90:00,0,6,1,0,0,0,0,5,0,0,1,0,0,16,6,8,0,2,0,0,0,90:00,1,4,0,0,0,0,0,2,0,0,0
2022-08-18,California Golden Bears,UC Irvine,Away,L,0,1,NA,1,0,0,7,3,13,0,0,0,0,0,90:00,1,1,0,0,0,0,0,3,0,0,0,1,0,4,2,4,0,0,0,0,0,90:00,0,3,1,0,0,0,0,0,0,0,1
2022-08-25,California Golden Bears,Saint Mary's (CA),Away,W,2,0,NA,1,2,1,20,11,3,0,1,0,0,0,90:00,0,2,1,0,0,0,0,6,0,0,1,0,0,3,2,9,0,0,0,0,0,90:00,2,9,0,0,0,0,0,1,0,0,0
2022-08-28,California Golden Bears,UC San Diego,Home,W,2,1,NA,1,2,0,15,8,6,0,1,0,0,0,90:00,1,1,0,0,0,0,0,12,1,1,1,1,1,5,2,9,0,2,0,0,0,90:00,2,6,0,0,0,0,0,4,0,0,0
2022-09-01,California Golden Bears,San Francisco,Away,T,1,1,NA,1,1,1,15,5,3,0,0,0,0,0,90:00,1,0,0,0,0,0,0,11,0,0,0,1,0,9,1,3,0,0,0,0,0,90:00,1,4,0,0,0,0,0,2,0,0,0
2022-09-04,California Golden Bears,Pepperdine,Home,T,1,1,NA,1,1,0,4,4,9,0,0,0,0,0,90:00,1,8,0,0,0,0,0,2,0,0,0,1,1,21,9,7,0,1,0,0,0,90:00,1,3,0,0,0,0,0,9,0,0,0
2022-08-20,California Baptist Lancers,CSUN,Home,L,1,2,NA,1,1,0,24,9,10,0,0,0,0,0,90:00,2,4,0,0,0,0,0,4,0,1,0,2,0,12,6,10,0,1,0,0,0,90:00,1,8,0,0,0,0,0,4,0,0,1
2022-08-25,California Baptist Lancers,Bryant,Away,W,4,1,NA,1,4,6,19,8,6,0,2,0,0,0,90:00,1,6,0,0,0,0,0,2,0,0,1,1,1,17,7,9,0,0,0,0,0,90:00,4,4,0,0,0,0,0,5,0,0,0
2022-08-28,California Baptist Lancers,Merrimack,Away,W,3,0,NA,1,3,3,15,7,10,0,2,0,0,0,90:00,0,2,1,1,0,0,0,6,0,0,1,0,0,7,2,5,0,0,0,0,0,90:00,3,4,0,0,0,0,0,1,0,0,0
2022-09-03,California Baptist Lancers,LMU (CA),Home,T,0,0,NA,1,0,0,14,6,12,1,4,0,0,0,90:00,0,9,1,0,0,0,0,4,0,0,0,0,0,17,9,4,0,1,0,0,0,90:00,0,6,1,0,0,0,0,2,0,0,0
2022-08-18,Campbell Camels,Mercer,Home,T,1,1,NA,1,1,2,12,7,8,0,1,0,0,0,90:00,1,4,0,0,0,0,0,5,0,0,0,1,2,14,5,8,0,1,0,0,0,90:00,1,6,0,0,0,0,0,6,0,0,0
2022-08-21,Campbell Camels,Clemson,Away,L,1,5,NA,1,1,1,4,4,5,0,0,0,0,0,90:00,5,7,0,0,0,0,0,0,0,0,0,5,3,29,12,4,0,0,0,0,0,90:00,1,3,0,0,0,0,0,8,0,0,1
2022-08-25,Campbell Camels,NC State,Away,L,0,1,NA,1,0,0,8,3,7,0,1,0,0,0,90:00,1,2,0,0,0,0,0,6,0,0,0,1,1,11,3,9,0,1,0,0,0,90:00,0,3,1,0,0,0,0,4,0,0,1
2022-08-28,Campbell Camels,Liberty,Away,L,0,3,NA,1,0,0,5,3,5,0,0,0,0,0,90:00,3,0,0,0,0,0,0,6,0,0,0,3,2,8,3,5,0,0,0,0,0,90:00,0,3,1,1,0,0,0,0,0,0,1
2022-09-01,Campbell Camels,Richmond,Home,W,3,0,NA,1,3,4,18,8,7,0,1,0,0,0,90:00,0,3,1,0,0,0,0,2,0,0,1,0,0,8,3,10,0,1,0,0,0,90:00,3,5,0,0,0,0,0,3,0,0,0
2022-09-04,Campbell Camels,Coastal Carolina,Away,W,2,1,NA,1,2,2,11,6,2,0,0,0,0,0,90:00,1,2,0,0,0,0,0,5,0,0,1,1,0,8,3,9,0,0,0,0,0,90:00,2,4,0,0,0,0,0,5,0,0,0
2022-08-18,Canisius Golden Griffins,St. Francis Brooklyn,Home,T,1,1,NA,1,1,1,10,6,7,0,1,0,0,0,90:00,1,4,0,0,0,0,0,4,0,0,0,1,1,7,5,13,0,2,0,0,0,90:00,1,5,0,0,0,0,0,5,0,0,0
