date,team,opponent,home_away,outcome,team_score,opponent_score,overtime,games,goals,assists,sh_att,so_g,fouls,red_cards,yellow_cards,gc,goal_app,ggs,goalie_min_plyd,ga,saves,combined_sho,shutouts,g_wins,g_loss,d_saves,g_ties,corners,pk,pk_att,gwg.x,defensive_goals,defensive_assists,defensive_sh_att,defensive_so_g,defensive_fouls,defensive_red_cards,defensive_yellow_cards,defensive_gc,defensive_goal_app,defensive_ggs,defensive_goalie_min_plyd,defensive_ga,defensive_saves,defensive_combined_sho,defensive_shutouts,defensive_g_wins,defensive_g_loss,defensive_d_saves,defensive_g_ties,defensive_corners,defensive_pk,defensive_pk_att,gwg.y,team_id
2023-10-22,Ga. Southern Eagles,James Madison,Away,Win,2,1,NA,1,2,1,9,5,5,0,0,0,0,0,90:00,1,6,0,0,0,0,0,0,3,0,0,1,1,2,16,7,4,0,0,0,0,0,90:00,2,3,0,0,0,0,0,0,8,0,0,NA,game_sport_year_ctl_id=16462
2023-10-25,Ga. Southern Eagles,Troy,Home,Win,3,2,NA,1,3,4,22,10,8,0,1,0,0,0,90:00,2,5,0,0,0,0,0,0,8,0,0,1,2,2,10,7,2,0,0,0,0,0,90:00,3,7,0,0,0,0,0,0,6,0,0,NA,game_sport_year_ctl_id=16462
2023-11-01,Ga. Southern Eagles,"ULM Foley, AL",Away,Draw,1,1,3,1,1,1,10,4,14,0,1,0,0,0,110:00,1,7,0,0,0,0,0,0,2,0,0,NA,1,2,20,8,8,0,3,0,0,0,110:00,1,3,0,0,0,0,0,0,5,0,0,NA,game_sport_year_ctl_id=16462
2023-11-03,Ga. Southern Eagles,"Old Dominion Foley, AL",Away,Loss,1,2,NA,1,1,1,10,5,15,0,3,0,0,0,90:00,2,10,0,0,0,0,0,0,3,0,0,NA,2,2,22,12,5,0,2,0,0,0,90:00,1,4,0,0,0,0,0,0,4,0,0,1,game_sport_year_ctl_id=16462
2023-08-17,Gardner-Webb Runnin' Bulldogs,Davidson,Home,Loss,0,2,NA,1,0,0,4,3,7,0,1,0,0,0,90:00,2,3,0,0,0,0,0,0,4,0,0,NA,2,2,9,5,6,0,0,0,0,0,90:00,0,3,0,1,0,0,0,0,8,0,0,1,game_sport_year_ctl_id=16462
2023-08-20,Gardner-Webb Runnin' Bulldogs,Clemson,Away,Loss,0,9,NA,1,0,0,0,0,4,0,0,0,0,0,90:00,9,24,0,0,0,0,0,0,0,0,0,NA,9,10,58,33,6,0,0,0,0,0,90:00,0,0,0,1,0,0,0,0,19,1,1,1,game_sport_year_ctl_id=16462
2023-08-25,Gardner-Webb Runnin' Bulldogs,Allen,Home,Win,8,0,NA,1,8,9,31,16,11,0,1,0,0,0,90:00,0,1,1,1,0,0,0,0,13,1,1,1,0,0,3,1,6,0,1,0,0,0,90:00,8,8,0,0,0,0,0,0,1,0,0,NA,game_sport_year_ctl_id=16462
2023-08-27,Gardner-Webb Runnin' Bulldogs,ETSU,Home,Loss,0,3,NA,1,0,0,2,1,6,0,0,0,0,0,90:00,3,4,0,0,0,0,0,0,1,0,0,NA,3,2,21,6,8,0,0,0,0,0,90:00,0,1,1,1,0,0,0,0,10,0,0,1,game_sport_year_ctl_id=16462
2023-08-31,Gardner-Webb Runnin' Bulldogs,North Carolina,Away,Loss,0,3,NA,1,0,0,1,1,4,0,0,0,0,0,90:00,5,7,0,0,0,0,0,0,0,0,0,NA,3,2,17,7,12,0,0,0,0,0,90:00,1,4,0,0,0,0,0,0,1,0,0,1,game_sport_year_ctl_id=16462
2023-09-03,Gardner-Webb Runnin' Bulldogs,Marshall,Away,Loss,0,3,NA,1,0,0,4,1,9,0,0,0,0,0,90:00,3,3,0,0,0,0,0,0,0,0,0,NA,3,1,17,6,11,0,0,0,0,0,90:00,0,1,0,1,0,0,0,0,2,1,1,1,game_sport_year_ctl_id=16462
2023-09-07,Gardner-Webb Runnin' Bulldogs,VMI,Home,Win,1,0,NA,1,1,2,12,4,11,0,0,0,0,0,90:00,0,9,0,1,0,0,0,0,0,0,0,1,0,0,17,9,10,0,1,0,0,0,90:00,1,3,0,0,0,0,0,0,3,0,0,NA,game_sport_year_ctl_id=16462
2023-09-10,Gardner-Webb Runnin' Bulldogs,Wofford,Away,Draw,2,2,NA,1,2,1,6,3,3,0,0,0,0,0,90:00,2,10,0,0,0,0,0,0,0,1,1,NA,2,2,22,12,12,0,0,0,0,0,90:00,2,1,0,0,0,0,0,0,10,0,0,NA,game_sport_year_ctl_id=16462
2023-09-14,Gardner-Webb Runnin' Bulldogs,Mercer,Home,Loss,0,4,NA,1,0,0,8,3,10,0,1,0,0,0,90:00,4,7,0,0,0,0,0,0,3,0,0,NA,4,5,21,11,9,0,0,0,0,0,90:00,0,3,0,1,0,0,0,0,17,0,0,1,game_sport_year_ctl_id=16462
2023-09-27,Gardner-Webb Runnin' Bulldogs,Longwood,Home,Loss,0,4,NA,1,0,0,10,5,5,0,1,0,0,0,90:00,4,5,0,0,0,0,0,0,2,0,0,NA,4,4,24,9,8,0,0,0,0,0,90:00,0,5,0,1,0,0,0,0,5,0,0,1,game_sport_year_ctl_id=16462
2023-09-30,Gardner-Webb Runnin' Bulldogs,USC Upstate,Home,Loss,1,2,NA,1,1,1,6,3,7,0,0,0,0,0,90:00,2,7,0,0,0,0,0,0,0,0,0,NA,2,1,20,9,9,0,0,0,0,0,90:00,1,2,0,0,0,0,0,0,4,1,1,1,game_sport_year_ctl_id=16462
2023-10-04,Gardner-Webb Runnin' Bulldogs,Presbyterian,Away,Loss,0,2,NA,1,0,0,4,2,7,0,0,0,0,0,90:00,2,4,0,0,0,0,0,0,0,0,0,NA,2,2,19,6,10,0,0,0,0,0,90:00,0,2,0,1,0,0,0,0,5,0,0,1,game_sport_year_ctl_id=16462
2023-10-07,Gardner-Webb Runnin' Bulldogs,Charleston So.,Away,Loss,0,2,NA,1,0,0,16,11,5,0,1,0,0,0,90:00,2,5,0,0,0,0,0,0,4,0,0,NA,2,3,14,7,5,0,0,0,0,0,90:00,0,11,0,1,0,0,0,0,4,0,0,1,game_sport_year_ctl_id=16462
2023-10-14,Gardner-Webb Runnin' Bulldogs,UNC Asheville,Home,Win,1,0,NA,1,1,0,9,5,5,0,0,0,0,0,90:00,0,6,0,1,0,0,0,0,9,0,0,1,0,0,12,6,11,0,3,0,0,0,90:00,1,4,0,0,0,0,0,0,2,0,0,NA,game_sport_year_ctl_id=16462
2023-10-18,Gardner-Webb Runnin' Bulldogs,High Point,Home,Draw,1,1,NA,1,1,2,7,3,10,0,0,0,0,0,90:00,1,5,0,0,0,0,0,0,1,0,0,NA,1,2,19,6,6,0,0,0,0,0,90:00,1,2,0,0,0,0,0,0,6,0,0,NA,game_sport_year_ctl_id=16462
2023-10-21,Gardner-Webb Runnin' Bulldogs,Radford,Away,Loss,0,1,NA,1,0,0,10,4,6,0,0,0,0,0,90:00,1,10,0,0,0,0,0,0,2,0,0,NA,1,1,21,11,6,0,0,0,0,0,90:00,0,4,1,1,0,0,0,0,10,0,0,1,game_sport_year_ctl_id=16462
2023-10-25,Gardner-Webb Runnin' Bulldogs,Winthrop,Away,Loss,1,2,NA,1,1,2,13,4,18,0,1,0,0,0,90:00,2,3,0,0,0,0,0,0,3,0,1,NA,2,2,13,5,10,0,1,0,0,0,90:00,1,3,0,0,0,0,0,0,8,0,0,1,game_sport_year_ctl_id=16462
2023-10-30,Gardner-Webb Runnin' Bulldogs,South Carolina St.,Away,Win,7,0,NA,1,7,7,20,15,5,0,0,0,0,0,45:00,0,2,0,1,0,0,0,0,3,0,0,1,0,0,6,2,12,0,1,0,0,0,45:00,7,8,0,0,0,0,0,0,2,0,0,NA,game_sport_year_ctl_id=16462
2023-08-17,George Mason Patriots,Old Dominion,Home,Loss,0,3,NA,1,0,0,4,2,11,0,2,0,0,0,90:00,3,9,0,0,0,0,0,0,0,0,0,NA,3,5,22,12,9,0,1,0,0,0,90:00,0,2,0,1,0,0,0,0,9,0,0,1,game_sport_year_ctl_id=16462
2023-08-20,George Mason Patriots,App State,Away,Loss,0,3,NA,1,0,0,4,3,8,0,2,0,0,0,90:00,3,4,0,0,0,0,0,0,3,0,0,NA,3,2,21,7,10,0,0,0,0,0,90:00,0,3,0,1,0,0,0,0,8,1,1,1,game_sport_year_ctl_id=16462
2023-08-24,George Mason Patriots,East Carolina,Away,Loss,0,4,NA,1,0,0,2,2,4,0,1,0,0,0,90:00,4,7,0,0,0,0,0,0,1,0,0,NA,4,5,27,11,9,0,3,0,0,0,90:00,0,2,0,1,0,0,0,0,13,0,0,1,game_sport_year_ctl_id=16462
2023-08-27,George Mason Patriots,Virginia,Home,Loss,0,4,NA,1,0,0,1,1,15,0,1,0,0,0,90:00,4,8,0,0,0,0,0,0,1,0,0,NA,4,7,27,12,5,0,0,0,0,0,90:00,0,1,0,1,0,0,0,0,11,0,0,1,game_sport_year_ctl_id=16462
2023-08-31,George Mason Patriots,William & Mary,Away,Loss,0,4,NA,1,0,0,4,1,8,0,2,0,0,0,90:00,4,6,0,0,0,0,0,0,2,0,0,NA,4,4,19,10,14,0,1,0,0,0,90:00,0,1,1,1,0,0,0,0,10,0,0,1,game_sport_year_ctl_id=16462
2023-09-03,George Mason Patriots,Villanova,Home,Loss,0,3,NA,1,0,0,4,1,8,0,0,0,0,0,90:00,3,7,0,0,0,0,0,0,2,0,0,NA,3,4,15,10,6,0,0,0,0,0,90:00,0,1,0,1,0,0,0,0,12,0,0,1,game_sport_year_ctl_id=16462
2023-09-07,George Mason Patriots,Maryland,Away,Loss,0,2,NA,1,0,0,0,0,9,0,0,0,0,0,90:00,2,11,0,0,0,0,0,0,0,0,0,NA,2,0,28,13,6,0,0,0,0,0,90:00,0,0,0,1,0,0,0,0,15,0,0,1,game_sport_year_ctl_id=16462
2023-09-10,George Mason Patriots,Iowa,Home,Loss,0,3,NA,1,0,0,1,1,12,0,0,0,0,0,90:00,3,6,0,0,0,0,0,0,1,0,0,NA,3,5,25,9,16,0,1,0,0,0,90:00,0,1,0,1,0,0,0,0,10,0,1,1,game_sport_year_ctl_id=16462
2023-09-14,George Mason Patriots,Fordham,Away,Loss,2,4,NA,1,2,1,10,5,15,0,1,0,0,0,90:00,4,3,0,0,0,0,0,0,0,0,1,NA,4,3,20,7,14,0,0,0,0,0,90:00,2,3,0,0,0,0,0,0,8,0,0,1,game_sport_year_ctl_id=16462
2023-09-17,George Mason Patriots,VCU,Home,Loss,0,5,NA,1,0,0,6,5,13,0,2,0,0,0,90:00,5,6,0,0,0,0,0,0,4,0,0,NA,5,3,18,11,8,0,1,0,0,0,90:00,0,5,1,1,0,0,0,0,6,0,0,1,game_sport_year_ctl_id=16462
2023-09-21,George Mason Patriots,Richmond,Away,Win,1,0,NA,1,1,2,7,2,10,0,0,0,0,0,90:00,0,8,0,1,0,0,0,0,2,0,0,1,0,0,15,8,9,0,0,0,0,0,90:00,1,1,0,0,0,0,0,0,4,0,0,NA,game_sport_year_ctl_id=16462
2023-09-28,George Mason Patriots,Saint Louis,Home,Loss,0,3,NA,1,0,0,3,1,16,0,0,0,0,0,90:00,3,4,0,0,0,0,0,0,0,0,0,NA,3,2,18,7,11,0,3,0,0,0,90:00,0,1,0,1,0,0,0,0,6,0,0,1,game_sport_year_ctl_id=16462
2023-10-01,George Mason Patriots,Rhode Island,Home,Loss,0,3,NA,1,0,0,13,4,6,0,1,0,0,0,90:00,3,4,0,0,0,0,0,0,7,0,0,NA,3,1,15,7,4,0,0,0,0,0,90:00,0,4,0,1,0,0,0,0,2,0,0,1,game_sport_year_ctl_id=16462
2023-10-04,George Mason Patriots,Saint Joseph's,Away,Loss,0,2,NA,1,0,0,11,4,12,0,1,0,0,0,90:00,2,4,0,0,0,0,0,0,3,0,0,NA,2,0,10,6,7,0,0,0,0,0,90:00,0,4,0,1,0,0,0,0,9,0,0,1,game_sport_year_ctl_id=16462
2023-10-07,George Mason Patriots,La Salle,Away,Loss,0,5,NA,1,0,0,3,2,8,0,2,0,0,0,90:00,5,8,0,0,0,0,0,0,1,0,0,NA,5,5,22,13,7,0,0,0,0,0,90:00,0,2,0,1,0,0,0,0,10,0,0,1,game_sport_year_ctl_id=16462
2023-10-12,George Mason Patriots,Dayton,Away,Loss,0,3,NA,1,0,0,4,2,15,0,3,0,0,0,90:00,3,8,0,0,0,0,0,0,0,0,0,NA,3,2,27,11,9,0,0,0,0,0,90:00,0,2,0,1,0,0,0,0,6,1,2,1,game_sport_year_ctl_id=16462
2023-10-15,George Mason Patriots,George Washington,Home,Win,2,1,NA,1,2,0,21,9,10,0,1,0,0,0,90:00,1,5,0,0,0,0,0,0,10,0,1,1,1,1,11,6,10,0,0,0,0,0,90:00,2,7,0,0,0,0,0,0,6,0,0,NA,game_sport_year_ctl_id=16462
2023-10-19,George Mason Patriots,St. Bonaventure,Home,Win,3,1,NA,1,3,2,16,8,8,0,0,0,0,0,90:00,1,1,0,0,0,0,0,0,3,0,0,1,1,1,8,2,7,0,0,0,0,0,90:00,3,6,0,0,0,0,0,0,4,0,0,NA,game_sport_year_ctl_id=16462
2023-08-17,George Washington Revolutionaries,Delaware St.,Home,Win,7,0,NA,1,7,5,41,23,12,0,1,0,0,0,90:00,0,7,1,1,0,0,0,0,16,0,1,1,0,0,12,7,4,0,1,0,0,0,90:00,7,16,0,0,0,0,0,0,3,0,0,NA,game_sport_year_ctl_id=16462
2023-08-20,George Washington Revolutionaries,Bucknell,Away,Loss,1,3,NA,1,1,1,6,4,4,0,1,0,0,0,90:00,3,11,0,0,0,0,0,0,4,0,0,NA,3,4,22,14,8,0,1,0,0,0,90:00,1,3,0,0,0,0,0,0,5,0,0,1,game_sport_year_ctl_id=16462
2023-08-27,George Washington Revolutionaries,UNC Greensboro,Away,Win,2,1,NA,1,2,1,5,3,9,0,2,0,0,0,90:00,1,6,0,0,0,0,0,0,4,0,0,1,1,1,13,7,7,0,0,0,0,0,90:00,2,1,0,0,0,0,0,0,10,0,0,NA,game_sport_year_ctl_id=16462
2023-08-31,George Washington Revolutionaries,Youngstown St.,Home,Draw,1,1,NA,1,1,2,22,10,19,0,0,0,0,0,90:00,1,4,0,0,0,0,0,0,5,0,0,NA,1,2,10,5,9,0,0,0,0,0,90:00,1,9,0,0,0,0,0,0,1,0,0,NA,game_sport_year_ctl_id=16462
2023-09-03,George Washington Revolutionaries,UMBC,Away,Win,2,0,NA,1,2,1,18,8,16,0,1,0,0,0,90:00,0,8,0,1,0,0,0,0,3,1,1,1,0,0,16,8,17,0,3,0,0,0,90:00,2,6,0,0,0,0,0,0,6,0,0,NA,game_sport_year_ctl_id=16462
2023-09-07,George Washington Revolutionaries,Howard,Home,Loss,1,2,NA,1,1,1,25,7,13,0,0,0,0,0,90:00,2,4,0,0,0,0,0,0,9,0,0,NA,2,1,17,6,10,0,1,0,0,0,90:00,1,6,0,0,0,0,0,0,1,0,0,1,game_sport_year_ctl_id=16462
2023-09-10,George Washington Revolutionaries,American,Home,Draw,3,3,NA,1,3,4,18,6,13,0,2,0,0,0,90:00,3,7,0,0,0,0,0,0,8,0,0,NA,3,3,20,10,13,0,0,0,0,0,90:00,3,3,0,0,0,0,0,0,5,0,0,NA,game_sport_year_ctl_id=16462
2023-09-14,George Washington Revolutionaries,Massachusetts,Away,Loss,0,2,NA,1,0,0,7,2,9,0,0,0,0,0,90:00,2,2,0,0,0,0,0,0,1,0,0,NA,2,2,12,4,13,0,0,0,0,0,90:00,0,2,0,1,0,0,0,0,5,0,0,1,game_sport_year_ctl_id=16462
2023-09-17,George Washington Revolutionaries,Fordham,Home,Draw,0,0,NA,1,0,0,16,3,8,0,1,0,0,0,90:00,0,4,1,1,0,0,0,0,3,0,0,NA,0,0,16,4,19,0,1,0,0,0,90:00,0,3,0,1,0,0,0,0,1,0,0,NA,game_sport_year_ctl_id=16462
2023-09-21,George Washington Revolutionaries,La Salle,Home,Loss,0,3,NA,1,0,0,9,3,14,0,1,0,0,0,90:00,3,8,0,0,0,0,0,0,0,0,0,NA,3,2,28,11,15,0,1,0,0,0,90:00,0,3,0,1,0,0,0,0,4,1,1,1,game_sport_year_ctl_id=16462
2023-09-24,George Washington Revolutionaries,Loyola Chicago,Away,Loss,0,4,NA,1,0,0,7,5,14,0,0,0,0,0,90:00,4,9,0,0,0,0,0,0,1,0,0,NA,4,3,18,13,17,0,2,0,0,0,90:00,0,5,0,1,0,0,0,0,6,0,0,1,game_sport_year_ctl_id=16462
2023-09-28,George Washington Revolutionaries,Saint Joseph's,Home,Loss,1,3,NA,1,1,1,8,3,10,0,0,0,0,0,90:00,3,7,0,0,0,0,0,0,3,0,0,NA,3,4,25,10,7,0,0,0,0,0,90:00,1,2,0,0,0,0,0,0,6,0,0,1,game_sport_year_ctl_id=16462
2023-10-01,George Washington Revolutionaries,Dayton,Home,Loss,1,4,NA,1,1,1,10,5,16,0,2,0,0,0,90:00,4,12,0,0,0,0,0,0,2,0,0,NA,4,4,33,16,8,0,2,0,0,0,90:00,1,4,0,0,0,0,0,0,6,0,0,1,game_sport_year_ctl_id=16462
2023-10-04,George Washington Revolutionaries,NJIT,Away,Loss,0,2,NA,1,0,0,8,1,4,0,0,0,0,0,90:00,2,5,0,0,0,0,0,0,7,0,0,NA,2,2,27,7,13,0,0,0,0,0,90:00,0,1,1,1,0,0,0,0,7,0,0,1,game_sport_year_ctl_id=16462
2023-10-12,George Washington Revolutionaries,Duquesne,Away,Loss,0,3,NA,1,0,0,5,1,6,0,2,0,0,0,90:00,3,10,0,0,0,0,0,0,3,0,0,NA,3,2,30,13,8,0,1,0,0,0,90:00,0,1,0,1,0,0,0,0,3,1,1,1,game_sport_year_ctl_id=16462
2023-10-15,George Washington Revolutionaries,George Mason,Away,Loss,1,2,NA,1,1,1,11,6,10,0,0,0,0,0,90:00,2,7,0,0,0,0,0,0,6,0,0,NA,2,0,21,9,10,0,1,0,0,0,90:00,1,5,0,0,0,0,0,0,10,0,1,1,game_sport_year_ctl_id=16462
2023-10-19,George Washington Revolutionaries,Davidson,Home,Loss,2,3,NA,1,2,1,7,5,13,0,0,0,0,0,90:00,3,1,0,0,0,0,0,0,2,1,1,NA,3,2,15,4,20,0,0,0,0,0,90:00,2,3,0,0,0,0,0,0,4,0,0,1,game_sport_year_ctl_id=16462
2023-10-22,George Washington Revolutionaries,St. Bonaventure,Away,Win,3,2,NA,1,3,3,10,6,8,0,0,0,0,0,90:00,2,3,0,0,0,0,0,0,1,0,0,1,2,2,8,5,10,0,0,0,0,0,90:00,3,3,0,0,0,0,0,0,6,0,0,NA,game_sport_year_ctl_id=16462
2023-08-17,Georgetown Hoyas,Pepperdine,Away,Draw,1,1,NA,1,1,0,11,6,7,0,2,0,0,0,90:00,1,4,0,0,0,0,0,0,11,0,0,NA,1,1,7,5,11,0,1,0,0,0,90:00,1,5,0,0,0,0,0,0,2,0,0,NA,game_sport_year_ctl_id=16462
2023-08-20,Georgetown Hoyas,LMU (CA),Away,Win,1,0,NA,1,1,1,11,3,10,0,0,0,0,0,90:00,0,1,0,1,0,0,0,0,8,0,0,1,0,0,3,1,9,0,0,0,0,0,90:00,1,2,0,0,0,0,0,0,2,0,0,NA,game_sport_year_ctl_id=16462
2023-08-24,Georgetown Hoyas,Bucknell,Home,Win,1,0,NA,1,1,1,21,6,9,0,0,0,0,0,90:00,0,0,0,1,0,0,0,0,8,0,0,1,0,0,0,0,11,0,1,0,0,0,90:00,1,5,0,0,0,0,0,0,1,0,0,NA,game_sport_year_ctl_id=16462
2023-08-27,Georgetown Hoyas,Virginia Tech,Home,Win,1,0,NA,1,1,0,8,6,10,0,1,0,0,0,90:00,0,3,0,1,0,0,0,0,5,0,0,1,0,0,11,3,7,0,1,0,0,0,90:00,1,5,0,0,0,0,0,0,3,0,0,NA,game_sport_year_ctl_id=16462
2023-09-04,Georgetown Hoyas,Rutgers,Away,Win,2,0,NA,1,2,2,15,6,8,0,0,0,0,0,90:00,0,5,0,1,0,0,0,0,9,0,0,1,0,0,8,5,7,0,0,0,0,0,90:00,2,4,0,0,0,0,0,0,3,0,0,NA,game_sport_year_ctl_id=16462
2023-09-07,Georgetown Hoyas,James Madison,Home,Draw,0,0,NA,1,0,0,14,5,6,0,1,0,0,0,90:00,0,3,0,1,0,0,0,0,10,0,0,NA,0,0,8,3,3,0,0,0,0,0,90:00,0,5,0,1,0,0,0,0,4,0,0,NA,game_sport_year_ctl_id=16462
2023-09-10,Georgetown Hoyas,Stanford,Home,Draw,1,1,NA,1,1,1,14,5,10,0,2,0,0,0,90:00,1,4,0,0,0,0,0,0,3,0,0,NA,1,0,13,5,7,0,0,0,0,0,90:00,1,4,0,0,0,0,0,0,6,0,0,NA,game_sport_year_ctl_id=16462
2023-09-14,Georgetown Hoyas,Princeton,Away,Loss,2,3,NA,1,2,2,11,4,12,0,1,0,0,0,90:00,3,2,0,0,0,0,0,0,2,0,0,NA,3,1,8,3,11,1,1,0,0,0,90:00,2,2,0,0,0,0,0,0,2,0,0,1,game_sport_year_ctl_id=16462
2023-09-21,Georgetown Hoyas,St. John's (NY),Away,Win,3,1,NA,1,3,1,10,5,13,0,1,0,0,0,90:00,1,2,0,0,0,0,0,0,7,0,0,1,1,2,8,3,12,0,0,0,0,0,90:00,3,2,0,0,0,0,0,0,2,0,0,NA,game_sport_year_ctl_id=16462
2023-09-24,Georgetown Hoyas,Creighton,Away,Win,1,0,NA,1,1,1,13,4,9,0,0,0,0,0,90:00,0,5,0,1,0,0,0,0,7,0,0,1,0,0,15,5,15,0,1,0,0,0,90:00,1,3,0,0,0,0,0,0,7,0,0,NA,game_sport_year_ctl_id=16462
2023-09-28,Georgetown Hoyas,UConn,Home,Draw,0,0,NA,1,0,0,17,4,7,0,1,0,0,0,90:00,0,5,0,1,0,0,0,0,10,0,0,NA,0,0,12,5,5,0,0,0,0,0,90:00,0,4,0,1,0,0,0,0,5,0,0,NA,game_sport_year_ctl_id=16462
2023-10-01,Georgetown Hoyas,DePaul,Home,Win,1,0,NA,1,1,0,14,5,12,0,2,0,0,0,90:00,0,1,0,1,0,0,0,0,18,0,0,1,0,0,2,1,14,0,1,0,0,0,90:00,1,4,0,0,0,0,0,0,5,0,0,NA,game_sport_year_ctl_id=16462
2023-10-05,Georgetown Hoyas,Xavier,Away,Draw,0,0,NA,1,0,0,7,2,8,0,3,0,0,0,90:00,0,5,0,1,0,0,0,0,5,0,0,NA,0,0,18,5,10,0,1,0,0,0,90:00,0,2,0,1,0,0,0,0,8,0,0,NA,game_sport_year_ctl_id=16462
2023-10-08,Georgetown Hoyas,Seton Hall,Away,Draw,1,1,NA,1,1,2,13,4,12,0,0,0,0,0,90:00,1,3,0,0,0,0,0,0,6,0,0,NA,1,2,7,4,17,0,2,0,0,0,90:00,1,3,0,0,0,0,0,0,3,0,0,NA,game_sport_year_ctl_id=16462
2023-10-12,Georgetown Hoyas,Villanova,Home,Win,2,0,NA,1,2,3,19,9,7,0,1,0,0,0,90:00,0,0,0,1,0,0,0,0,11,0,0,1,0,0,2,0,9,0,0,0,0,0,90:00,2,7,0,0,0,0,0,0,4,0,0,NA,game_sport_year_ctl_id=16462
2023-10-15,Georgetown Hoyas,Providence,Home,Draw,1,1,NA,1,1,1,15,6,6,0,0,0,0,0,90:00,1,3,0,0,0,0,0,0,11,0,0,NA,1,1,12,4,8,0,2,0,0,0,90:00,1,5,0,0,0,0,0,0,3,0,0,NA,game_sport_year_ctl_id=16462
2023-10-19,Georgetown Hoyas,Marquette,Away,Win,5,0,NA,1,5,3,19,9,5,0,1,0,0,0,90:00,0,3,0,1,0,0,0,0,10,0,0,1,0,0,5,3,12,0,0,0,0,0,90:00,5,4,0,0,0,0,0,0,2,0,0,NA,game_sport_year_ctl_id=16462
2023-10-22,Georgetown Hoyas,Butler,Home,Win,4,2,NA,1,4,3,13,7,11,0,0,0,0,0,90:00,2,1,0,0,0,0,0,0,3,0,0,1,2,3,7,3,11,0,0,0,0,0,90:00,4,3,0,0,0,0,0,0,2,0,0,NA,game_sport_year_ctl_id=16462
2023-11-02,Georgetown Hoyas,"UConn Boyds, MD",Away,Win,1,0,NA,1,1,1,15,7,13,0,0,0,0,0,90:00,0,6,0,1,0,0,0,0,8,0,0,1,0,0,13,6,10,0,0,0,0,0,90:00,1,6,0,0,0,0,0,0,6,0,0,NA,game_sport_year_ctl_id=16462
2023-08-17,Georgia Bulldogs,UCLA,Away,Loss,0,2,NA,1,0,0,3,2,4,0,0,0,0,0,90:00,2,7,0,0,0,0,0,0,2,0,0,NA,2,0,11,9,11,0,2,0,0,0,90:00,0,2,0,1,0,0,0,0,1,1,1,1,game_sport_year_ctl_id=16462
2023-08-24,Georgia Bulldogs,UCF,Home,Win,2,1,NA,1,2,1,15,5,7,0,0,0,0,0,90:00,1,0,0,0,0,0,0,0,3,0,0,1,1,1,3,1,10,0,0,0,0,0,90:00,2,3,0,0,0,0,0,0,2,0,0,NA,game_sport_year_ctl_id=16462
2023-08-31,Georgia Bulldogs,Minnesota,Home,Draw,0,0,NA,1,0,0,20,8,10,0,0,0,0,0,90:00,0,1,0,1,0,0,0,0,2,0,0,NA,0,0,4,1,6,0,1,0,0,0,90:00,0,8,0,1,0,0,0,0,0,0,0,NA,game_sport_year_ctl_id=16462
2023-09-03,Georgia Bulldogs,Southern Miss.,Home,Win,4,0,NA,1,4,5,23,10,5,0,0,0,0,0,90:00,0,2,1,1,0,0,0,0,12,0,0,1,0,0,6,2,8,0,0,0,0,0,90:00,4,6,0,0,0,0,0,0,1,0,0,NA,game_sport_year_ctl_id=16462
2023-09-07,Georgia Bulldogs,Ga. Southern,Away,Win,1,0,NA,1,1,0,22,11,6,0,2,0,0,0,90:00,0,5,0,1,0,0,0,0,10,1,1,1,0,0,10,5,3,0,0,0,0,0,90:00,1,10,0,0,0,0,0,0,1,0,0,NA,game_sport_year_ctl_id=16462
2023-09-10,Georgia Bulldogs,Clemson,Home,Draw,1,1,NA,1,1,0,10,3,4,0,0,0,0,0,90:00,1,5,0,0,0,0,0,0,6,0,0,NA,1,1,13,6,12,0,1,0,0,0,90:00,1,2,0,0,0,0,0,0,3,0,0,NA,game_sport_year_ctl_id=16462
2023-09-14,Georgia Bulldogs,Alabama,Away,Draw,1,1,NA,1,1,1,7,3,6,0,0,0,0,0,90:00,1,4,0,0,0,0,0,0,0,0,0,NA,1,1,13,5,12,0,1,0,0,0,90:00,1,2,0,0,0,0,0,0,5,0,0,NA,game_sport_year_ctl_id=16462
2023-09-17,Georgia Bulldogs,San Francisco,Home,Win,5,0,NA,1,5,5,14,7,8,0,1,0,0,0,90:00,0,3,1,1,0,0,0,0,2,1,1,1,0,0,13,3,10,0,0,0,0,0,90:00,5,2,0,0,0,0,0,0,6,0,0,NA,game_sport_year_ctl_id=16462
2023-09-21,Georgia Bulldogs,LSU,Home,Loss,2,3,NA,1,2,2,13,6,5,0,0,0,0,0,90:00,3,2,0,0,0,0,0,0,3,0,0,NA,3,0,8,5,10,0,2,0,0,0,90:00,2,4,0,0,0,0,0,0,2,1,1,1,game_sport_year_ctl_id=16462
2023-09-24,Georgia Bulldogs,Missouri,Away,Win,2,1,NA,1,2,0,8,6,12,0,1,0,0,0,90:00,1,6,0,0,0,0,0,0,5,1,1,1,1,1,8,7,10,1,2,0,0,0,90:00,2,4,0,0,0,0,0,0,2,0,0,NA,game_sport_year_ctl_id=16462
2023-09-29,Georgia Bulldogs,Vanderbilt,Home,Win,2,1,NA,1,2,1,11,4,6,0,1,0,0,0,90:00,1,1,0,0,0,0,0,0,2,0,0,1,1,0,15,2,7,0,0,0,0,0,90:00,2,2,0,0,0,0,0,0,5,0,0,NA,game_sport_year_ctl_id=16462
