season,team,team_id,full_name,roster_name,first_name,last_name,yr,pos,number,ht,gp,gs,goals,assists,sh_att,so_g,fouls,red_cards,yellow_cards,corners,pk,pk_att,gwg
2025,Gardner-Webb Runnin' Bulldogs,1092,Richard Salinas,Richard Salinas,Richard,Salinas,Sr,D,32,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,George Mason Patriots,248,Kelly Janssen,Kelly Janssen,Kelly,Janssen,Jr,F,27,64,16,5,5,1,20,9,11,NA,1,NA,NA,NA,NA
2025,George Mason Patriots,248,Javier Montava,Javier Montava,Javier,Montava,Jr,M,23,58,16,16,1,2,14,2,6,NA,3,NA,1,1,NA
2025,George Mason Patriots,248,Martim Sereno,Martim Sereno,Martim,Sereno,So,F,28,59,16,16,6,5,31,14,15,NA,4,NA,NA,NA,NA
2025,George Mason Patriots,248,Jacobo Sanfeliu,Jacobo Sanfeliu,Jacobo,Sanfeliu,Sr,F,7,60,16,12,7,2,38,14,9,NA,2,NA,1,1,3
2025,George Mason Patriots,248,Jaime Godinho,Jaime Godinho,Jaime,Godinho,Fr,F,22,511,16,16,1,3,20,6,15,NA,1,NA,NA,NA,NA
2025,George Mason Patriots,248,James Eliuda,James Eliuda,James,Eliuda,Jr,FM,8,60,15,15,3,4,23,7,18,NA,5,NA,NA,NA,2
2025,George Mason Patriots,248,Will Carson,Will Carson,Will,Carson,Sr,D,19,61,15,14,1,1,12,4,17,1,3,NA,NA,NA,NA
2025,George Mason Patriots,248,David Garcia,David Garcia,David,Garcia,Jr,D,14,60,15,11,NA,1,5,1,7,NA,4,NA,NA,NA,NA
2025,George Mason Patriots,248,Jaume Salvado,Jaume Salvado,Jaume,Salvado,Sr,GK,18,60,15,15,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
2025,George Mason Patriots,248,Jordi Navio Sanchez,Jordi Navio Sanchez,Jordi,Navio Sanchez,Sr,D,2,58,15,15,NA,4,10,4,9,NA,2,NA,NA,NA,NA
2025,George Mason Patriots,248,Nacho Diaz Barragan,Nacho Diaz Barragan,Nacho,Diaz Barragan,Sr,F,10,58,14,0,2,1,10,6,7,NA,1,NA,1,1,NA
2025,George Mason Patriots,248,Sergio Gonzalez Fernandez,Sergio Gonzalez Fernandez,Sergio,Gonzalez Fernandez,Sr,M,6,59,13,8,NA,5,6,NA,7,NA,1,NA,NA,NA,NA
2025,George Mason Patriots,248,Brent Fields,Brent Fields,Brent,Fields,Jr,M,15,56,12,0,1,NA,4,2,4,NA,2,NA,NA,NA,1
2025,George Mason Patriots,248,Elijah Jackson,Elijah Jackson,Elijah,Jackson,Sr,D,2,60,11,7,1,NA,7,3,8,NA,1,NA,NA,NA,NA
2025,George Mason Patriots,248,Kenzo Brito,Kenzo Brito,Kenzo,Brito,Sr,M,11,56,10,4,1,1,7,3,2,NA,NA,NA,NA,NA,NA
2025,George Mason Patriots,248,Abdul Kamara,Abdul Kamara,Abdul,Kamara,Jr,FM,21,58,9,2,1,NA,6,3,2,NA,3,NA,NA,NA,NA
2025,George Mason Patriots,248,Yannick Mambo,Yannick Mambo,Yannick,Mambo,Jr,D,26,511,8,5,NA,NA,5,2,6,NA,1,NA,NA,NA,NA
2025,George Mason Patriots,248,Javi Sanchez,Javi Sanchez,Javi,Sanchez,Sr,D,4,61,8,7,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA
2025,George Mason Patriots,248,Mouhamed Tucker,Mouhamed Tucker,Mouhamed,Tucker,Sr,M,24,58,4,4,NA,2,1,NA,4,NA,NA,NA,NA,NA,NA
2025,George Mason Patriots,248,Leo Lemoine,Leo Lemoine,Leo,Lemoine,Sr,D,34,59,3,2,1,NA,2,1,NA,NA,1,NA,NA,NA,1
2025,George Mason Patriots,248,Jack Desroches,Jack Desroches,Jack,Desroches,Jr,GK,33,64,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,George Mason Patriots,248,Cristian Ramos,Cristian Ramos,Cristian,Ramos,Fr,D,20,511,1,1,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA
2025,George Washington Revolutionaries,249,Alex Nicholson,Alex Nicholson,Alex,Nicholson,Sr,F,7,58,17,14,NA,3,20,9,14,NA,NA,NA,NA,NA,NA
2025,George Washington Revolutionaries,249,Louis Crofts,Louis Crofts,Louis,Crofts,So,F,9,511,17,12,5,1,37,12,17,NA,1,NA,1,1,1
2025,George Washington Revolutionaries,249,Connor Russ,Connor Russ,Connor,Russ,Fr,D,24,63,17,14,NA,1,4,1,14,NA,1,NA,NA,NA,NA
2025,George Washington Revolutionaries,249,Ben McGovern,Ben McGovern,Ben,McGovern,Fr,M,15,60,16,15,NA,NA,4,2,14,1,6,NA,NA,NA,NA
2025,George Washington Revolutionaries,249,Jaden Dubon,Jaden Dubon,Jaden,Dubon,Jr,F,8,61,16,6,1,NA,14,6,11,NA,NA,NA,NA,NA,NA
2025,George Washington Revolutionaries,249,Joel Russ,Joel Russ,Joel,Russ,Fr,F,19,63,16,7,3,1,22,13,13,NA,NA,NA,NA,NA,1
2025,George Washington Revolutionaries,249,Colin Prendergast,Colin Prendergast,Colin,Prendergast,Jr,D,4,60,16,16,2,NA,12,5,5,NA,2,NA,NA,NA,NA
2025,George Washington Revolutionaries,249,Tom Macauley,Tom Macauley,Tom,Macauley,Jr,GK,1,62,15,15,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
2025,George Washington Revolutionaries,249,Nico Medina,Nico Medina,Nico,Medina,Jr,M,21,57,15,14,NA,1,4,1,18,2,6,NA,NA,NA,NA
2025,George Washington Revolutionaries,249,Louis Saville,Louis Saville,Louis,Saville,Jr,F,11,58,15,6,NA,2,11,2,14,NA,1,NA,NA,NA,NA
2025,George Washington Revolutionaries,249,Jake Hobbs,Jake Hobbs,Jake,Hobbs,So,D,5,64,15,13,NA,NA,3,NA,1,NA,2,NA,NA,NA,NA
2025,George Washington Revolutionaries,249,Omar Alsabagh,Omar Alsabagh,Omar,Alsabagh,Fr,M,20,510,15,8,NA,1,4,2,14,NA,1,NA,NA,NA,NA
2025,George Washington Revolutionaries,249,Babacar Fall,Babacar Fall,Babacar,Fall,Sr,F,22,510,14,5,1,NA,11,5,13,NA,3,NA,NA,NA,NA
2025,George Washington Revolutionaries,249,Tommaso Lami,Tommaso Lami,Tommaso,Lami,Sr,F,14,510,14,6,1,3,17,6,13,NA,3,NA,NA,NA,NA
2025,George Washington Revolutionaries,249,Liam Coffey,Liam Coffey,Liam,Coffey,Sr,M,6,60,14,8,NA,NA,7,3,9,NA,NA,NA,NA,NA,NA
2025,George Washington Revolutionaries,249,Jake Poole,Jake Poole,Jake,Poole,So,D,12,61,13,9,NA,NA,3,1,7,NA,4,NA,NA,NA,NA
2025,George Washington Revolutionaries,249,Pat Altamirano,Pat Altamirano,Pat,Altamirano,Jr,M,28,59,11,4,NA,NA,3,1,10,NA,NA,NA,NA,NA,NA
2025,George Washington Revolutionaries,249,Finn Roberts,Finn Roberts,Finn,Roberts,So,M,10,61,10,7,NA,1,6,1,12,NA,1,NA,NA,NA,NA
2025,George Washington Revolutionaries,249,John Matlock,John Matlock,John,Matlock,Jr,D,16,60,4,3,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA
2025,George Washington Revolutionaries,249,Diego Pena,Diego Pena,Diego,Pena,Fr,GK,30,60,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,George Washington Revolutionaries,249,Rashid Seidu-Aroza,Rashid Seidu-Aroza,Rashid,Seidu-Aroza,Sr,F,25,62,2,2,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA
2025,George Washington Revolutionaries,249,Mark Nakamura,Mark Nakamura,Mark,Nakamura,Jr,D,2,510,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,Georgetown Hoyas,251,David Urrutia,David Urrutia,David,Urrutia,So,M,11,511,17,1,NA,2,14,6,4,NA,NA,NA,NA,NA,NA
2025,Georgetown Hoyas,251,Mateo Ponce Ocampo,Mateo Ponce Ocampo,Mateo,Ponce Ocampo,Jr,M,10,59,17,10,2,3,23,10,8,NA,1,NA,NA,NA,NA
2025,Georgetown Hoyas,251,Jack Heaps,Jack Heaps,Jack,Heaps,Jr,M,22,510,17,1,NA,1,6,1,9,NA,2,NA,NA,NA,NA
2025,Georgetown Hoyas,251,Aidan Godinho,Aidan Godinho,Aidan,Godinho,So,M,13,510,17,4,1,NA,3,2,13,NA,2,NA,NA,NA,NA
2025,Georgetown Hoyas,251,Matthew Helfrich,Matthew Helfrich,Matthew,Helfrich,Jr,M,20,59,17,17,NA,3,7,2,7,NA,NA,NA,NA,NA,NA
2025,Georgetown Hoyas,251,Zach Zengue,Zach Zengue,Zach,Zengue,Sr,M,19,59,17,17,13,9,61,36,34,NA,3,NA,4,4,2
2025,Georgetown Hoyas,251,Max Viera,Max Viera,Max,Viera,Sr,M,7,59,16,13,3,3,14,6,20,1,3,NA,NA,NA,NA
2025,Georgetown Hoyas,251,Tenzing Manske,Tenzing Manske,Tenzing,Manske,Sr,GK,1,61,16,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,Georgetown Hoyas,251,Mitchell Baker,Mitchell Baker,Mitchell,Baker,So,F,9,64,16,16,9,2,62,33,22,1,1,NA,NA,NA,3
2025,Georgetown Hoyas,251,Loukas Maroutsis,Loukas Maroutsis,Loukas,Maroutsis,Fr,M,15,511,16,4,1,1,6,4,12,NA,NA,NA,NA,NA,NA
2025,Georgetown Hoyas,251,Eric Howard,Eric Howard,Eric,Howard,Jr,M,3,510,15,15,NA,2,9,3,4,NA,2,NA,NA,NA,NA
2025,Georgetown Hoyas,251,Julian Barrios Cristales,Julian Barrios Cristales,Julian,Barrios Cristales,Sr,M,17,57,15,12,NA,NA,6,2,9,NA,1,NA,NA,NA,NA
2025,Georgetown Hoyas,251,Will Caldwell,Will Caldwell,Will,Caldwell,Fr,D,26,511,14,11,1,NA,3,2,3,NA,NA,NA,NA,NA,1
2025,Georgetown Hoyas,251,Matthew Van Horn,Matthew Van Horn,Matthew,Van Horn,Jr,M,8,60,14,10,2,6,20,8,11,NA,NA,NA,1,1,NA
2025,Georgetown Hoyas,251,Diego Letayf,Diego Letayf,Diego,Letayf,Sr,M,6,510,14,14,NA,3,7,2,20,NA,1,NA,NA,NA,NA
2025,Georgetown Hoyas,251,Jack Lindimore,Jack Lindimore,Jack,Lindimore,So,D,2,61,13,4,2,NA,5,2,4,NA,1,NA,NA,NA,1
2025,Georgetown Hoyas,251,Timothy Logan,Timothy Logan,Timothy,Logan,Fr,MD,18,59,12,0,1,NA,2,1,4,NA,2,NA,NA,NA,NA
2025,Georgetown Hoyas,251,Oliver Stafford,Oliver Stafford,Oliver,Stafford,Jr,D,4,59,11,11,2,NA,4,3,9,NA,1,NA,NA,NA,1
2025,Georgetown Hoyas,251,Jack Brown,Jack Brown,Jack,Brown,So,M,16,59,9,0,NA,1,4,3,6,NA,NA,NA,NA,NA,NA
2025,Georgetown Hoyas,251,Charles Rosenthal,Charles Rosenthal,Charles,Rosenthal,Fr,M,23,58,8,0,NA,NA,5,1,4,NA,NA,NA,NA,NA,NA
2025,Georgetown Hoyas,251,Tate Lampman,Tate Lampman,Tate,Lampman,So,D,25,62,8,8,1,2,4,1,4,NA,NA,NA,NA,NA,1
2025,Georgetown Hoyas,251,Casey Milliken,Casey Milliken,Casey,Milliken,Fr,M,12,56,7,0,NA,NA,1,1,3,NA,NA,NA,NA,NA,NA
2025,Georgetown Hoyas,251,Zayan Ahmed,Zayan Ahmed,Zayan,Ahmed,So,M,21,57,7,2,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA
2025,Georgetown Hoyas,251,Jordi Sada-Paz,Jordi Sada-Paz,Jordi,Sada-Paz,So,F,27,61,6,0,1,NA,6,3,1,NA,1,NA,NA,NA,NA
2025,Georgetown Hoyas,251,Charlie DeMarco,Charlie DeMarco,Charlie,DeMarco,So,GK,24,64,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,Georgetown Hoyas,251,Noah Satriano,Noah Satriano,Noah,Satriano,Fr,M,14,510,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
2025,Georgia St. Panthers,254,Sandro Rabarivony,Sandro Rabarivony,Sandro,Rabarivony,Jr,M,14,60,18,14,2,3,37,11,16,NA,NA,NA,NA,NA,NA
2025,Georgia St. Panthers,254,Tom Williams,Tom Williams,Tom,Williams,Sr,M,11,58,18,17,2,4,21,7,12,NA,1,NA,NA,NA,NA
2025,Georgia St. Panthers,254,Loan Marin,Loan Marin,Loan,Marin,Sr,GK,1,62,18,18,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
2025,Georgia St. Panthers,254,Hideto Gondo,Hideto Gondo,Hideto,Gondo,Sr,D,27,59,18,18,NA,1,6,3,6,NA,NA,NA,NA,NA,NA
2025,Georgia St. Panthers,254,Joel Gonzalez,Joel Gonzalez,Joel,Gonzalez,Jr,D,5,61,18,13,1,NA,11,6,10,NA,NA,NA,NA,NA,NA
2025,Georgia St. Panthers,254,Samir-Mohamed Djeha,Samir-Mohamed Djeha,Samir-Mohamed,Djeha,So,F,21,61,17,16,6,4,33,20,17,NA,1,NA,NA,NA,1
2025,Georgia St. Panthers,254,Virgil Dall'Agnol,Virgil Dall'Agnol,Virgil,Dall'Agnol,Sr,FM,8,510,17,17,1,3,18,11,14,NA,2,NA,NA,NA,NA
2025,Georgia St. Panthers,254,Braiden Hall,Braiden Hall,Braiden,Hall,Sr,M,7,510,16,7,2,1,10,6,7,NA,2,NA,NA,NA,NA
2025,Georgia St. Panthers,254,Pavel Romero-Garmendia,Pavel Romero-Garmendia,Pavel,Romero-Garmendia,So,M,17,511,16,16,2,1,13,7,19,1,4,NA,NA,NA,1
2025,Georgia St. Panthers,254,Evan Bohms,Evan Bohms,Evan,Bohms,Fr,D,2,63,15,13,1,NA,5,3,3,NA,NA,NA,NA,NA,NA
2025,Georgia St. Panthers,254,Gustavo Marques,Gustavo Marques,Gustavo,Marques,Sr,F,9,61,14,3,NA,1,8,3,9,NA,NA,NA,NA,NA,NA
2025,Georgia St. Panthers,254,Dylan Williams,Dylan Williams,Dylan,Williams,Sr,D,3,510,14,13,1,NA,5,2,9,NA,1,NA,NA,NA,1
2025,Georgia St. Panthers,254,Nolan Williams,Nolan Williams,Nolan,Williams,Fr,M,12,510,14,3,NA,NA,2,NA,6,NA,1,NA,NA,NA,NA
2025,Georgia St. Panthers,254,Tom Fillaudeau,Tom Fillaudeau,Tom,Fillaudeau,Sr,D,20,61,14,12,NA,1,7,NA,3,NA,NA,NA,NA,NA,NA
2025,Georgia St. Panthers,254,Brandon Graham,Brandon Graham,Brandon,Graham,Fr,FM,16,60,13,1,NA,1,7,3,13,NA,1,NA,NA,NA,NA
2025,Georgia St. Panthers,254,Matt Taylor,Matt Taylor,Matt,Taylor,Sr,F,32,510,13,1,5,1,16,10,11,NA,NA,NA,NA,NA,1
2025,Georgia St. Panthers,254,Diego Soza,Diego Soza,Diego,Soza,Fr,D,19,61,13,9,NA,NA,2,NA,4,NA,2,NA,NA,NA,NA
2025,Georgia St. Panthers,254,David Blanton,David Blanton,David,Blanton,So,M,15,59,13,0,NA,NA,1,1,4,NA,NA,NA,NA,NA,NA
2025,Georgia St. Panthers,254,Gavin Williams,Gavin Williams,Gavin,Williams,Sr,M,10,510,9,5,1,1,6,3,5,NA,1,NA,NA,NA,NA
2025,Georgia St. Panthers,254,Josh Acevedo,Josh Acevedo,Josh,Acevedo,Jr,F,18,59,6,0,NA,NA,2,1,2,NA,NA,NA,NA,NA,NA
2025,Georgia St. Panthers,254,Yverson Monongo-Kuangu,Yverson Monongo-Kuangu,Yverson,Monongo-Kuangu,So,D,28,62,4,2,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA
2025,Gonzaga Bulldogs,260,Sam Dahlin,Sam Dahlin,Sam,Dahlin,Jr,MD,6,510,15,15,NA,NA,2,NA,3,NA,1,NA,NA,NA,NA
2025,Gonzaga Bulldogs,260,Chema Preciado,Chema Preciado,Chema,Preciado,Jr,GK,1,62,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,Gonzaga Bulldogs,260,Alex Bazia,Alex Bazia,Alex,Bazia,So,F,10,61,15,14,3,2,26,11,22,NA,1,NA,1,1,1
2025,Gonzaga Bulldogs,260,Drew Pedersen,Drew Pedersen,Drew,Pedersen,Jr,F,9,61,15,11,5,5,19,12,13,NA,1,NA,NA,NA,NA
2025,Gonzaga Bulldogs,260,Morgan Olson,Morgan Olson,Morgan,Olson,Jr,,24,NA,15,15,1,2,22,6,13,NA,1,NA,NA,NA,NA
2025,Gonzaga Bulldogs,260,Farhan Moustafa,Farhan Moustafa,Farhan,Moustafa,Jr,D,2,58,15,15,NA,1,7,1,10,NA,1,NA,NA,NA,NA
2025,Gonzaga Bulldogs,260,Ian Silva,Ian Silva,Ian,Silva,Jr,FM,8,59,14,12,1,NA,16,8,15,NA,NA,NA,NA,NA,1
2025,Gonzaga Bulldogs,260,Terry Watson,Terry Watson,Terry,Watson,Sr,,5,62,13,13,NA,1,1,NA,17,1,3,NA,NA,NA,NA
2025,Gonzaga Bulldogs,260,Geremi Onentia,Geremi Onentia,Geremi,Onentia,So,M,7,59,13,3,1,NA,8,5,3,NA,NA,NA,NA,NA,NA
2025,Gonzaga Bulldogs,260,Robbie Mora,Robbie Mora,Robbie,Mora,Sr,M,32,60,13,13,4,1,14,8,15,1,5,NA,NA,NA,2
2025,Gonzaga Bulldogs,260,Nicholas Bianchi,Nicholas Bianchi,Nicholas,Bianchi,Sr,F,13,NA,12,2,NA,NA,5,3,4,NA,1,NA,NA,NA,NA
2025,Gonzaga Bulldogs,260,Talan Rochelle,Talan Rochelle,Talan,Rochelle,So,F,11,61,11,0,NA,2,7,NA,4,NA,NA,NA,NA,NA,NA
2025,Gonzaga Bulldogs,260,Damoni McKenna-Greenawalt,Damoni McKenna-Greenawalt,Damoni,McKenna-Greenawalt,Jr,D,4,511,11,8,NA,NA,3,1,7,NA,2,NA,NA,NA,NA
2025,Gonzaga Bulldogs,260,Ethan Doud,Ethan Doud,Ethan,Doud,Sr,,3,NA,11,11,NA,NA,6,1,18,NA,3,NA,NA,NA,NA
2025,Gonzaga Bulldogs,260,Michael Luande,Michael Luande,Michael,Luande,So,,12,61,11,3,NA,NA,5,2,8,NA,3,NA,NA,NA,NA
2025,Gonzaga Bulldogs,260,Nicolas Golesis,Nicolas Golesis,Nicolas,Golesis,Fr,,21,NA,9,0,NA,NA,4,3,1,NA,NA,NA,NA,NA,NA
2025,Gonzaga Bulldogs,260,Kobe Avila,Kobe Avila,Kobe,Avila,Fr,,14,60,9,7,NA,NA,3,NA,5,NA,1,NA,NA,NA,NA
2025,Gonzaga Bulldogs,260,Paul Jones,Paul Jones,Paul,Jones,Sr,,18,60,7,6,NA,1,NA,NA,3,NA,2,NA,NA,NA,NA
2025,Gonzaga Bulldogs,260,Hudson Brunk,Hudson Brunk,Hudson,Brunk,Jr,MD,19,63,6,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
2025,Gonzaga Bulldogs,260,Jelle Van Deijck,Jelle Van Deijck,Jelle,Van Deijck,Jr,M,28,NA,2,1,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA
2025,Gonzaga Bulldogs,260,Spencer Carle,Spencer Carle,Spencer,Carle,Sr,M,27,510,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,Gonzaga Bulldogs,260,Chase Potter,Chase Potter,Chase,Potter,So,M,17,510,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
2025,Gonzaga Bulldogs,260,Diego Ramirez,Diego Ramirez,Diego,Ramirez,So,GK,30,63,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,Grand Canyon Lopes,1104,Max Kiefer,Max Kiefer,Max,Kiefer,Fr,F,11,62,18,16,1,3,17,5,14,NA,NA,NA,NA,NA,NA
2025,Grand Canyon Lopes,1104,Martin Luala,Martin Luala,Martin,Luala,Jr,M,8,60,17,17,1,2,6,3,13,NA,1,NA,NA,NA,NA
2025,Grand Canyon Lopes,1104,Charles Volcy,Charles Volcy,Charles,Volcy,Fr,D,29,63,17,16,NA,1,1,1,5,NA,NA,NA,NA,NA,NA
2025,Grand Canyon Lopes,1104,Diego Sanchez,Diego Sanchez,Diego,Sanchez,Fr,M,33,510,17,11,NA,2,6,1,18,NA,4,NA,NA,NA,NA
2025,Grand Canyon Lopes,1104,Junior Diouf,Junior Diouf,Junior,Diouf,Fr,F,9,61,16,15,14,4,64,29,26,1,2,NA,3,3,5
2025,Grand Canyon Lopes,1104,Felipe Cobian,Felipe Cobian,Felipe,Cobian,Jr,D,3,59,16,16,NA,1,33,9,14,NA,4,NA,NA,NA,NA
2025,Grand Canyon Lopes,1104,Liam Harrington,Liam Harrington,Liam,Harrington,So,D,26,63,16,8,NA,NA,6,2,5,NA,2,NA,NA,NA,NA
2025,Grand Canyon Lopes,1104,Alan Hermitte,Alan Hermitte,Alan,Hermitte,So,F,12,61,15,1,3,1,9,4,6,NA,NA,NA,1,1,3
2025,Grand Canyon Lopes,1104,Daniel Ibarra,Daniel Ibarra,Daniel,Ibarra,Sr,GK,0,61,15,14,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA
2025,Grand Canyon Lopes,1104,Ben Assane Fall,Ben Assane Fall,Ben Assane,Fall,Sr,F,18,62,15,15,2,6,21,8,25,NA,1,NA,NA,NA,NA
2025,Grand Canyon Lopes,1104,Jorge Lopez,Jorge Lopez,Jorge,Lopez,Jr,M,10,59,15,10,1,1,16,6,6,NA,NA,NA,NA,NA,NA
2025,Grand Canyon Lopes,1104,Allan Rosales,Allan Rosales,Allan,Rosales,Jr,M,32,59,15,3,3,2,15,9,6,NA,2,NA,NA,NA,1
2025,Grand Canyon Lopes,1104,Xande Santos,Xande Santos,Xande,Santos,So,M,19,58,14,8,NA,NA,11,5,19,NA,4,NA,NA,NA,NA
2025,Grand Canyon Lopes,1104,Nelson Gomez Rodriguez,Nelson Gomez Rodriguez,Nelson,Gomez Rodriguez,Sr,F,7,55,13,2,4,NA,18,10,7,NA,NA,NA,NA,NA,1
2025,Grand Canyon Lopes,1104,Richard Tabares,Richard Tabares,Richard,Tabares,So,F,16,58,12,1,1,2,13,5,8,NA,NA,NA,NA,NA,NA
2025,Grand Canyon Lopes,1104,Jack Kiefer,Jack Kiefer,Jack,Kiefer,Fr,D,15,63,12,10,NA,1,3,1,8,NA,3,NA,NA,NA,NA
2025,Grand Canyon Lopes,1104,Serigne Babacar Diallo,Serigne Babacar Diallo,Serigne,Babacar Diallo,So,D,4,61,12,2,NA,NA,2,1,5,NA,3,NA,NA,NA,NA
2025,Grand Canyon Lopes,1104,Toto Salama,Toto Salama,Toto,Salama,Fr,D,6,510,11,6,NA,1,6,2,8,NA,2,NA,NA,NA,NA
2025,Grand Canyon Lopes,1104,Liam Healy,Liam Healy,Liam,Healy,Fr,F,25,63,11,2,NA,1,5,NA,4,NA,NA,NA,NA,NA,NA
2025,Grand Canyon Lopes,1104,Raul Vazquez,Raul Vazquez,Raul,Vazquez,Fr,D,2,59,11,8,NA,2,10,1,10,NA,1,NA,NA,NA,NA
2025,Grand Canyon Lopes,1104,Viggo Gustavsson,Viggo Gustavsson,Viggo,Gustavsson,So,D,5,63,11,10,NA,NA,2,NA,10,NA,2,NA,NA,NA,NA
2025,Grand Canyon Lopes,1104,Erick Monge,Erick Monge,Erick,Monge,Sr,D,17,511,10,1,NA,NA,NA,NA,2,NA,3,NA,NA,NA,NA
2025,Grand Canyon Lopes,1104,Michael Watkins,Michael Watkins,Michael,Watkins,Fr,F,21,62,9,1,2,NA,12,4,NA,NA,2,NA,NA,NA,NA
2025,Grand Canyon Lopes,1104,Damon Rouse,Damon Rouse,Damon,Rouse,So,M,14,57,5,1,1,1,4,2,1,NA,NA,NA,NA,NA,1
2025,Grand Canyon Lopes,1104,Gavin Atkinson,Gavin Atkinson,Gavin,Atkinson,Fr,GK,1,65,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,Grand Canyon Lopes,1104,Baden Wandling,Baden Wandling,Baden,Wandling,Fr,D,23,511,2,1,1,NA,1,1,1,NA,NA,NA,NA,NA,NA
2025,Grand Canyon Lopes,1104,Willem Ficek,Willem Ficek,Willem,Ficek,Jr,GK,31,63,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,Grand Canyon Lopes,1104,Marcus Von,Marcus Von,Marcus,Von,So,F,30,60,1,0,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA
2025,Green Bay Phoenix,794,Kazuki Okazaki,Kazuki Okazaki,Kazuki,Okazaki,Sr,D,2,58,17,16,NA,2,2,1,12,NA,1,NA,NA,NA,NA
2025,Green Bay Phoenix,794,Oscar Arroyo,Oscar Arroyo,Oscar,Arroyo,Jr,D,28,60,17,14,NA,NA,4,NA,10,NA,2,NA,NA,NA,NA
2025,Green Bay Phoenix,794,Ty Perkins,Ty Perkins,Ty,Perkins,Fr,M,5,62,17,14,NA,1,4,NA,22,NA,3,NA,NA,NA,NA
2025,Green Bay Phoenix,794,Dennis Nyame,Dennis Nyame,Dennis,Nyame,Jr,F,15,510,17,1,NA,3,8,6,8,NA,NA,NA,NA,NA,NA
2025,Green Bay Phoenix,794,Luke Nicholson,Luke Nicholson,Luke,Nicholson,Jr,F,7,511,17,8,1,1,21,10,14,NA,1,NA,NA,NA,1
2025,Green Bay Phoenix,794,Noah Lechelt,Noah Lechelt,Noah,Lechelt,Jr,M,20,511,17,9,1,2,19,8,5,NA,1,NA,NA,NA,NA
2025,Green Bay Phoenix,794,Noah Madrigal,Noah Madrigal,Noah,Madrigal,Sr,F,10,61,17,14,4,1,29,15,10,NA,1,NA,NA,NA,1
2025,Green Bay Phoenix,794,Dubem Obilo,Dubem Obilo,Dubem,Obilo,Sr,D,23,60,17,17,1,NA,3,2,12,NA,2,NA,NA,NA,1
2025,Green Bay Phoenix,794,Jeloni Murray-Powell,Jeloni Murray-Powell,Jeloni,Murray-Powell,Sr,M,6,511,16,15,1,2,8,2,31,NA,6,NA,NA,NA,1
2025,Green Bay Phoenix,794,Aleks Pituch,Aleks Pituch,Aleks,Pituch,Sr,F,19,59,16,3,NA,NA,7,3,6,NA,2,NA,NA,NA,NA
2025,Green Bay Phoenix,794,Chris Album,Chris Album,Chris,Album,Sr,F,9,60,15,14,5,NA,29,11,15,NA,NA,NA,NA,NA,1
2025,Green Bay Phoenix,794,Keegan Walker,Keegan Walker,Keegan,Walker,Jr,M,14,59,15,13,6,5,36,15,13,NA,2,NA,1,1,3
2025,Green Bay Phoenix,794,Giovanni Cruz,Giovanni Cruz,Giovanni,Cruz,Fr,D,3,59,15,11,NA,NA,1,1,18,NA,3,NA,NA,NA,NA
2025,Green Bay Phoenix,794,Justin Arias,Justin Arias,Justin,Arias,Fr,M,21,NA,14,3,NA,1,7,5,7,1,3,NA,NA,NA,NA
2025,Green Bay Phoenix,794,Tony Manciu,Tony Manciu,Tony,Manciu,Sr,M,26,59,12,3,NA,1,2,1,2,NA,1,NA,NA,NA,NA
2025,Green Bay Phoenix,794,Drew Swancutt,Drew Swancutt,Drew,Swancutt,Jr,GK,1,511,10,10,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
2025,Green Bay Phoenix,794,Nathan Moua,Nathan Moua,Nathan,Moua,Fr,M,22,61,10,1,1,1,7,4,3,NA,NA,NA,NA,NA,NA
