date,team,opponent,home_away,outcome,team_score,opponent_score,overtime,goals,assists,sh_att,so_g,fouls,red_cards,yellow_cards,corners,pk,pk_att,defensive_goals,defensive_assists,defensive_sh_att,defensive_so_g,defensive_fouls,defensive_red_cards,defensive_yellow_cards,defensive_corners,defensive_pk,defensive_pk_att,team_id
2021-10-01,Grand Canyon Lopes,Houston Christian,Away,Win,3,1,,3.0,3.0,19.0,4.0,8.0,,2.0,9.0,,,1.0,1.0,7.0,2.0,9.0,1.0,3.0,5.0,,,1104
2021-10-03,Grand Canyon Lopes,Chicago St.,Away,Win,3,1,,3.0,1.0,23.0,12.0,7.0,,,11.0,,,1.0,,5.0,1.0,9.0,3.0,,3.0,1.0,1.0,1104
2021-10-08,Grand Canyon Lopes,UIW,Home,Win,6,0,,6.0,5.0,22.0,12.0,8.0,,1.0,2.0,,,,,7.0,3.0,11.0,,3.0,,,,1104
2021-10-10,Grand Canyon Lopes,UTRGV,Home,Win,5,1,,5.0,2.0,27.0,11.0,11.0,,3.0,12.0,1.0,1.0,1.0,2.0,10.0,5.0,5.0,,1.0,6.0,,,1104
2021-10-16,Grand Canyon Lopes,San Jose St.,Away,Loss,1,2,,1.0,1.0,17.0,8.0,4.0,,,10.0,,,2.0,4.0,15.0,9.0,5.0,,2.0,4.0,,,1104
2021-10-22,Grand Canyon Lopes,UNLV,Home,Win,2,1,,2.0,1.0,12.0,6.0,18.0,,2.0,5.0,,,1.0,1.0,3.0,1.0,8.0,,4.0,4.0,,,1104
2021-10-24,Grand Canyon Lopes,Utah Tech,Home,Win,3,0,,3.0,6.0,14.0,6.0,14.0,,3.0,4.0,,1.0,,,9.0,5.0,12.0,,1.0,5.0,,,1104
2021-10-28,Grand Canyon Lopes,California Baptist,Away,Win,2,1,,2.0,2.0,8.0,5.0,13.0,,3.0,,,,1.0,1.0,14.0,8.0,8.0,2.0,3.0,5.0,,,1104
2021-10-30,Grand Canyon Lopes,Utah Valley,Away,Win,1,0,,1.0,1.0,5.0,4.0,12.0,,,4.0,,,,,13.0,8.0,15.0,,1.0,7.0,,,1104
2021-11-06,Grand Canyon Lopes,Air Force,Away,Loss,1,2,,1.0,1.0,10.0,2.0,11.0,,1.0,5.0,,,2.0,2.0,11.0,4.0,8.0,,2.0,2.0,,,1104
2021-11-12,Grand Canyon Lopes,San Jose St.,Home,Win,4,1,,4.0,6.0,22.0,11.0,10.0,,,8.0,,,1.0,1.0,11.0,4.0,6.0,,1.0,3.0,,,1104
2021-11-14,Grand Canyon Lopes,Seattle U,Home,Draw,2,2,3,2.0,3.0,23.0,9.0,14.0,,6.0,7.0,,,2.0,2.0,11.0,4.0,13.0,,4.0,5.0,,,1104
2021-11-18,Grand Canyon Lopes,Denver,Home,Loss,0,1,,,,14.0,4.0,16.0,1.0,1.0,5.0,,,1.0,1.0,10.0,4.0,11.0,,,2.0,,,1104
2021-08-26,Green Bay Phoenix,Marquette,Away,Loss,0,2,,,,1.0,1.0,12.0,1.0,4.0,2.0,,,2.0,1.0,11.0,6.0,16.0,,2.0,9.0,,,794
2021-08-29,Green Bay Phoenix,Wisconsin,Away,Win,2,1,,2.0,,10.0,6.0,7.0,,1.0,9.0,,,1.0,2.0,11.0,4.0,17.0,,3.0,4.0,,,794
2021-09-03,Green Bay Phoenix,Chicago St.,Away,Loss,0,1,1,,,9.0,3.0,7.0,,,9.0,,,1.0,,4.0,1.0,11.0,,2.0,6.0,,,794
2021-09-11,Green Bay Phoenix,Cleveland St.,Home,Loss,1,4,,1.0,,17.0,7.0,11.0,,3.0,13.0,1.0,2.0,4.0,5.0,9.0,4.0,13.0,,4.0,4.0,,,794
2021-09-15,Green Bay Phoenix,St. Thomas (MN),Home,Draw,0,0,2,,,11.0,1.0,22.0,,4.0,3.0,,,,,9.0,,10.0,,2.0,5.0,,,794
2021-09-18,Green Bay Phoenix,Wright St.,Away,Loss,1,3,,1.0,,12.0,6.0,4.0,,3.0,3.0,1.0,1.0,3.0,4.0,10.0,6.0,17.0,,3.0,5.0,,,794
2021-09-21,Green Bay Phoenix,Eastern Ill.,Away,Draw,1,1,2,1.0,,6.0,4.0,16.0,,2.0,5.0,,,1.0,1.0,8.0,4.0,21.0,,1.0,5.0,,,794
2021-09-25,Green Bay Phoenix,NIU,Home,Loss,0,1,,,,5.0,3.0,15.0,,2.0,2.0,,,1.0,1.0,15.0,5.0,13.0,1.0,1.0,4.0,,,794
2021-09-29,Green Bay Phoenix,Detroit Mercy,Away,Draw,1,1,2,1.0,,8.0,2.0,18.0,,5.0,4.0,1.0,1.0,1.0,1.0,17.0,5.0,21.0,,3.0,9.0,,,794
2021-10-02,Green Bay Phoenix,Northern Ky.,Home,Loss,0,2,,,,18.0,7.0,8.0,,1.0,8.0,,,2.0,2.0,9.0,6.0,10.0,,4.0,3.0,,,794
2021-10-09,Green Bay Phoenix,Milwaukee,Away,Loss,0,1,,,,15.0,5.0,12.0,,4.0,4.0,,,1.0,2.0,13.0,5.0,21.0,,2.0,4.0,,,794
2021-10-13,Green Bay Phoenix,Oakland,Away,Loss,1,3,,1.0,2.0,12.0,4.0,8.0,,,4.0,,,3.0,5.0,19.0,4.0,11.0,,1.0,9.0,,,794
2021-10-16,Green Bay Phoenix,IU Indy,Home,Loss,0,1,,,,10.0,3.0,7.0,,2.0,5.0,,,1.0,1.0,10.0,2.0,6.0,,1.0,3.0,,,794
2021-10-23,Green Bay Phoenix,Purdue Fort Wayne,Home,Draw,0,0,2,,,13.0,3.0,28.0,,4.0,6.0,,,,,17.0,7.0,19.0,,2.0,6.0,,,794
2021-10-29,Green Bay Phoenix,Robert Morris,Away,Win,3,2,,3.0,3.0,22.0,10.0,10.0,,,7.0,,,2.0,2.0,17.0,6.0,6.0,,,4.0,,,794
2021-11-03,Green Bay Phoenix,UIC,Home,Loss,0,1,,,,5.0,2.0,12.0,,,4.0,,,1.0,1.0,16.0,4.0,19.0,,1.0,6.0,,,794
2021-08-26,Hartford Hawks,Holy Cross,Home,Draw,1,1,2,1.0,,14.0,5.0,6.0,,1.0,9.0,,,1.0,1.0,5.0,2.0,5.0,1.0,4.0,5.0,,,272
2021-08-30,Hartford Hawks,Villanova,Away,Loss,1,2,,1.0,1.0,10.0,5.0,17.0,,1.0,3.0,,,2.0,1.0,19.0,10.0,9.0,,2.0,9.0,1.0,1.0,272
2021-09-03,Hartford Hawks,Brown,Home,Loss,0,2,,,,12.0,3.0,14.0,,1.0,9.0,,,2.0,3.0,9.0,3.0,19.0,,1.0,4.0,,,272
2021-09-06,Hartford Hawks,Boston College,Away,Loss,0,1,,,,6.0,2.0,14.0,,1.0,3.0,,,1.0,1.0,18.0,7.0,6.0,,,3.0,,,272
2021-09-11,Hartford Hawks,Sacred Heart,Away,Draw,1,1,2,1.0,1.0,25.0,11.0,15.0,,2.0,7.0,,,1.0,1.0,18.0,6.0,19.0,,2.0,4.0,,,272
2021-09-14,Hartford Hawks,Central Conn. St.,Home,Win,1,0,,1.0,1.0,7.0,5.0,19.0,,3.0,3.0,,,,,13.0,4.0,18.0,1.0,,4.0,,,272
2021-09-18,Hartford Hawks,UMBC,Away,Loss,0,3,,,,11.0,2.0,11.0,,1.0,6.0,,,3.0,5.0,12.0,5.0,11.0,,1.0,3.0,,,272
2021-09-21,Hartford Hawks,Fairfield,Away,Loss,0,1,,,,7.0,1.0,15.0,,5.0,3.0,,,1.0,,13.0,3.0,17.0,,1.0,3.0,1.0,1.0,272
2021-09-25,Hartford Hawks,New Hampshire,Home,Loss,1,4,,1.0,,4.0,1.0,14.0,,,,1.0,1.0,4.0,2.0,15.0,5.0,14.0,,,11.0,,,272
2021-09-28,Hartford Hawks,Dartmouth,Home,Win,1,0,,1.0,1.0,11.0,7.0,7.0,,,7.0,,,,,10.0,6.0,8.0,,1.0,12.0,,,272
2021-10-02,Hartford Hawks,Stony Brook,Away,Win,3,1,,3.0,2.0,16.0,8.0,19.0,,2.0,7.0,1.0,1.0,1.0,1.0,15.0,5.0,19.0,,3.0,2.0,,1.0,272
2021-10-05,Hartford Hawks,Yale,Home,Draw,2,2,2,2.0,2.0,16.0,4.0,10.0,,1.0,7.0,,,2.0,1.0,8.0,4.0,22.0,,2.0,4.0,,,272
2021-10-09,Hartford Hawks,UAlbany,Home,Loss,0,1,1,,,6.0,,16.0,,2.0,5.0,,,1.0,1.0,18.0,8.0,14.0,,1.0,5.0,,,272
2021-10-13,Hartford Hawks,Vermont,Away,Loss,0,2,,,,5.0,2.0,12.0,1.0,1.0,4.0,,,2.0,1.0,36.0,12.0,17.0,,3.0,9.0,,,272
2021-10-16,Hartford Hawks,Binghamton,Home,Win,2,1,,2.0,2.0,11.0,6.0,18.0,,1.0,9.0,,,1.0,,12.0,6.0,14.0,,1.0,7.0,,,272
2021-10-23,Hartford Hawks,UMass Lowell,Away,Loss,0,6,,,,5.0,1.0,9.0,,1.0,3.0,,,6.0,8.0,24.0,10.0,10.0,,1.0,7.0,,1.0,272
2021-11-01,Hartford Hawks,NJIT,Home,Loss,0,2,,,,11.0,4.0,11.0,,2.0,4.0,,,2.0,2.0,10.0,2.0,14.0,,5.0,6.0,,,272
2021-09-05,Harvard Crimson,Central Conn. St.,Away,Win,4,0,,4.0,5.0,13.0,7.0,10.0,,1.0,6.0,,,,,11.0,8.0,5.0,,1.0,5.0,,,275
2021-09-11,Harvard Crimson,Bryant,Away,Draw,1,1,2,1.0,1.0,27.0,12.0,18.0,,1.0,10.0,,,1.0,1.0,15.0,7.0,10.0,,1.0,6.0,,,275
2021-09-14,Harvard Crimson,Northeastern,Home,Loss,1,2,2,1.0,1.0,17.0,7.0,19.0,1.0,1.0,4.0,,,2.0,2.0,30.0,11.0,16.0,,2.0,9.0,,1.0,275
2021-09-18,Harvard Crimson,Quinnipiac,Away,Loss,0,1,,,,16.0,6.0,10.0,,1.0,8.0,,,1.0,1.0,14.0,5.0,15.0,,4.0,7.0,,,275
2021-09-21,Harvard Crimson,Merrimack,Away,Win,2,0,,2.0,2.0,10.0,8.0,14.0,,2.0,7.0,,,,,25.0,12.0,9.0,,,11.0,,1.0,275
2021-09-24,Harvard Crimson,Vermont,Home,Win,2,1,2,2.0,3.0,9.0,7.0,13.0,,1.0,5.0,,,1.0,1.0,9.0,4.0,25.0,,3.0,6.0,,,275
2021-09-28,Harvard Crimson,New Hampshire,Away,Loss,1,3,,1.0,1.0,8.0,5.0,15.0,,1.0,,,,3.0,5.0,14.0,7.0,14.0,,1.0,4.0,,,275
2021-10-02,Harvard Crimson,Yale,Away,Draw,0,0,2,,,16.0,4.0,8.0,,2.0,10.0,,,,,13.0,4.0,18.0,,3.0,8.0,,,275
2021-10-05,Harvard Crimson,Boston U.,Home,Win,2,1,,2.0,2.0,20.0,10.0,9.0,,1.0,6.0,,1.0,1.0,,13.0,5.0,6.0,,3.0,4.0,,,275
2021-10-09,Harvard Crimson,Cornell,Away,Loss,4,5,,4.0,3.0,14.0,8.0,12.0,,2.0,7.0,,,5.0,5.0,18.0,11.0,13.0,,1.0,11.0,,,275
2021-10-16,Harvard Crimson,Brown,Home,Draw,2,2,2,2.0,3.0,28.0,8.0,19.0,,1.0,8.0,,,2.0,1.0,13.0,6.0,17.0,,2.0,9.0,,,275
2021-10-19,Harvard Crimson,Holy Cross,Away,Win,3,2,,3.0,5.0,6.0,4.0,7.0,,,2.0,,,2.0,3.0,13.0,4.0,8.0,,,6.0,,,275
2021-10-23,Harvard Crimson,Princeton,Home,Loss,1,4,,1.0,2.0,10.0,5.0,8.0,,1.0,5.0,,,4.0,4.0,18.0,11.0,9.0,,,7.0,1.0,1.0,275
2021-10-30,Harvard Crimson,Dartmouth,Home,Win,1,0,,1.0,1.0,14.0,3.0,14.0,,,5.0,,,,,16.0,5.0,12.0,,3.0,3.0,,,275
2021-11-06,Harvard Crimson,Columbia,Away,Win,3,2,,3.0,4.0,18.0,10.0,5.0,,1.0,3.0,,,2.0,4.0,7.0,4.0,8.0,,2.0,4.0,,,275
2021-11-13,Harvard Crimson,Penn,Home,Win,4,1,,4.0,5.0,13.0,4.0,13.0,,1.0,,,,1.0,1.0,20.0,7.0,6.0,,1.0,11.0,,,275
2021-08-26,High Point Panthers,Davidson,Away,Loss,1,3,,1.0,,13.0,4.0,6.0,,2.0,5.0,,,3.0,2.0,11.0,6.0,9.0,,1.0,5.0,,,19651
2021-08-29,High Point Panthers,Coastal Carolina,Home,Win,1,0,,1.0,2.0,18.0,9.0,8.0,,2.0,5.0,,,,,17.0,5.0,16.0,,1.0,6.0,,,19651
2021-09-02,High Point Panthers,Virginia,Away,Loss,0,2,,,,3.0,2.0,19.0,1.0,3.0,1.0,,,2.0,,19.0,6.0,15.0,,2.0,6.0,2.0,3.0,19651
2021-09-07,High Point Panthers,Cornell,Home,Loss,1,4,,1.0,1.0,14.0,7.0,11.0,1.0,3.0,1.0,,,4.0,4.0,18.0,12.0,13.0,,3.0,5.0,,,19651
2021-09-15,High Point Panthers,Elon,Home,Win,3,2,1,3.0,1.0,13.0,7.0,16.0,,3.0,4.0,1.0,1.0,2.0,2.0,11.0,5.0,7.0,1.0,2.0,3.0,,,19651
2021-09-20,High Point Panthers,Maryland,Away,Loss,0,2,,,,5.0,3.0,12.0,,1.0,3.0,,,2.0,,14.0,5.0,5.0,,1.0,7.0,,,19651
2021-09-24,High Point Panthers,Presbyterian,Home,Draw,0,0,2,,,16.0,5.0,17.0,,1.0,6.0,,,,,7.0,,18.0,,2.0,3.0,,,19651
2021-10-02,High Point Panthers,Gardner-Webb,Away,Win,3,0,,3.0,2.0,22.0,8.0,3.0,,1.0,5.0,,,,,5.0,4.0,8.0,,3.0,4.0,,,19651
2021-10-06,High Point Panthers,USC Upstate,Home,Draw,1,1,2,1.0,1.0,11.0,2.0,20.0,,5.0,2.0,,,1.0,1.0,11.0,4.0,18.0,,5.0,3.0,,,19651
2021-10-09,High Point Panthers,Longwood,Away,Win,1,0,,1.0,1.0,11.0,4.0,8.0,,3.0,4.0,,,,,13.0,6.0,13.0,,2.0,2.0,,,19651
2021-10-12,High Point Panthers,NC State,Away,Loss,0,4,,,,5.0,1.0,11.0,,2.0,6.0,,,4.0,5.0,13.0,6.0,6.0,,1.0,10.0,,,19651
2021-10-16,High Point Panthers,Radford,Away,Win,2,0,,2.0,2.0,18.0,11.0,9.0,,1.0,8.0,,,,,7.0,5.0,10.0,,3.0,3.0,,,19651
2021-10-20,High Point Panthers,Wofford,Away,Loss,1,2,,1.0,1.0,16.0,6.0,12.0,,,6.0,,,2.0,2.0,9.0,4.0,12.0,,2.0,5.0,,1.0,19651
2021-10-23,High Point Panthers,Winthrop,Home,Win,1,0,,1.0,,14.0,4.0,13.0,1.0,2.0,6.0,,,,,6.0,4.0,6.0,,1.0,3.0,,,19651
2021-10-30,High Point Panthers,Campbell,Home,Draw,0,0,2,,,15.0,2.0,14.0,,3.0,6.0,,,,,12.0,2.0,11.0,,1.0,6.0,,,19651
2021-11-03,High Point Panthers,UNC Asheville,Away,Win,1,0,,1.0,1.0,18.0,9.0,14.0,,1.0,9.0,,,,,11.0,3.0,13.0,,1.0,2.0,,,19651
2021-11-10,High Point Panthers,Gardner-Webb,Home,Win,5,0,,5.0,3.0,15.0,11.0,10.0,,,4.0,,,,,4.0,1.0,12.0,,1.0,4.0,,,19651
2021-11-14,High Point Panthers,Campbell,Away,Loss,2,3,,2.0,2.0,12.0,5.0,6.0,,4.0,5.0,,,3.0,2.0,14.0,9.0,9.0,,1.0,2.0,,,19651
2021-08-26,Hofstra Pride,Rhode Island,Away,Win,2,0,,2.0,2.0,11.0,6.0,14.0,,1.0,5.0,,,,,12.0,3.0,17.0,,1.0,4.0,,,283
2021-08-30,Hofstra Pride,Stony Brook,Away,Win,1,0,,1.0,,10.0,3.0,13.0,,3.0,7.0,1.0,1.0,,,9.0,2.0,14.0,,2.0,2.0,,,283
2021-09-08,Hofstra Pride,LIU,Away,Win,1,0,,1.0,2.0,14.0,3.0,13.0,1.0,2.0,8.0,,,,,11.0,5.0,12.0,,5.0,7.0,,,283
2021-09-11,Hofstra Pride,Northeastern,Away,Loss,1,2,,1.0,2.0,15.0,5.0,15.0,,1.0,5.0,,,2.0,4.0,14.0,5.0,18.0,,2.0,4.0,,,283
2021-09-14,Hofstra Pride,UAlbany,Home,Win,4,0,,4.0,6.0,14.0,9.0,16.0,,2.0,10.0,,,,,5.0,3.0,12.0,,3.0,4.0,,,283
2021-09-18,Hofstra Pride,Drexel,Home,Win,2,1,,2.0,1.0,14.0,6.0,12.0,,2.0,7.0,1.0,1.0,1.0,1.0,14.0,8.0,11.0,,1.0,4.0,,,283
2021-09-21,Hofstra Pride,FDU,Home,Win,3,2,,3.0,2.0,17.0,6.0,11.0,,2.0,11.0,,1.0,2.0,,9.0,5.0,9.0,,3.0,6.0,1.0,1.0,283
2021-09-25,Hofstra Pride,William & Mary,Home,Win,4,1,,4.0,3.0,15.0,10.0,14.0,,1.0,9.0,,,1.0,1.0,6.0,3.0,7.0,,2.0,3.0,,,283
2021-09-28,Hofstra Pride,Saint Joseph's,Away,Win,2,1,,2.0,3.0,12.0,8.0,12.0,,,6.0,,,1.0,,8.0,5.0,16.0,,3.0,4.0,,,283
2021-10-02,Hofstra Pride,Delaware,Away,Win,4,1,,4.0,3.0,18.0,9.0,16.0,,3.0,10.0,1.0,1.0,1.0,1.0,5.0,2.0,20.0,,3.0,7.0,,,283
2021-10-05,Hofstra Pride,Columbia,Home,Win,3,1,,3.0,4.0,19.0,8.0,11.0,,1.0,4.0,,,1.0,,8.0,4.0,14.0,,4.0,5.0,,,283
2021-10-09,Hofstra Pride,Col. of Charleston,Away,Draw,1,1,2,1.0,1.0,20.0,9.0,10.0,,2.0,18.0,,,1.0,1.0,13.0,4.0,17.0,,3.0,7.0,,,283
2021-10-16,Hofstra Pride,NJIT,Home,Win,4,0,,4.0,5.0,16.0,8.0,22.0,,3.0,6.0,,,,,2.0,1.0,27.0,1.0,4.0,,,,283
2021-10-19,Hofstra Pride,Lafayette,Home,Win,4,0,,4.0,4.0,16.0,8.0,16.0,,,9.0,1.0,1.0,,,5.0,2.0,5.0,,1.0,2.0,,,283
2021-10-23,Hofstra Pride,James Madison,Home,Win,1,0,,1.0,1.0,22.0,8.0,17.0,,1.0,10.0,,,,,10.0,3.0,26.0,,4.0,3.0,,,283
2021-10-30,Hofstra Pride,Elon,Away,Win,2,0,,2.0,,16.0,7.0,15.0,,2.0,6.0,,,,,7.0,3.0,14.0,,,3.0,,,283
2021-11-06,Hofstra Pride,UNCW,Home,Draw,0,0,2,,,17.0,6.0,11.0,,2.0,12.0,,,,,12.0,4.0,20.0,,2.0,4.0,,,283
2021-11-11,Hofstra Pride,Drexel,Home,Win,2,1,,2.0,3.0,15.0,4.0,12.0,,1.0,5.0,,,1.0,1.0,14.0,6.0,14.0,,2.0,1.0,,,283
2021-11-14,Hofstra Pride,Elon,Home,Win,3,2,,3.0,4.0,17.0,8.0,19.0,,2.0,7.0,,,2.0,3.0,11.0,7.0,19.0,,2.0,4.0,,,283
2021-11-18,Hofstra Pride,Lipscomb,Home,Win,4,2,,4.0,4.0,12.0,8.0,15.0,,2.0,3.0,,,2.0,3.0,11.0,2.0,19.0,,2.0,7.0,,,283
2021-11-21,Hofstra Pride,Penn St.,Away,Win,8,2,,8.0,8.0,18.0,11.0,11.0,,,4.0,,,2.0,2.0,15.0,7.0,10.0,,1.0,11.0,,,283
2021-11-27,Hofstra Pride,Pittsburgh,Away,Loss,0,4,,,,7.0,1.0,10.0,,3.0,3.0,,,4.0,4.0,23.0,12.0,7.0,,1.0,10.0,,,283
2021-08-26,Holy Cross Crusaders,Hartford,Away,Draw,1,1,2,1.0,1.0,5.0,2.0,5.0,1.0,4.0,5.0,,,1.0,,14.0,5.0,6.0,,1.0,9.0,,,285
2021-09-01,Holy Cross Crusaders,Manhattan,Home,Win,3,2,,3.0,4.0,15.0,6.0,8.0,,1.0,4.0,,,2.0,2.0,6.0,3.0,11.0,,,4.0,,,285
2021-09-04,Holy Cross Crusaders,Sacred Heart,Home,Win,2,0,,2.0,4.0,9.0,4.0,8.0,,1.0,4.0,,,,,5.0,2.0,9.0,,,3.0,,,285
2021-09-07,Holy Cross Crusaders,UMass Lowell,Home,Win,1,0,,1.0,2.0,4.0,1.0,12.0,,1.0,2.0,,,,,17.0,4.0,7.0,,2.0,9.0,,,285
2021-09-11,Holy Cross Crusaders,Iona,Away,Draw,1,1,2,1.0,1.0,7.0,3.0,11.0,,3.0,7.0,,,1.0,1.0,20.0,7.0,13.0,,3.0,6.0,,,285
2021-09-14,Holy Cross Crusaders,Boston College,Away,Loss,2,3,1,2.0,2.0,7.0,3.0,10.0,,2.0,3.0,,,3.0,3.0,24.0,6.0,9.0,,1.0,7.0,1.0,1.0,285
2021-09-18,Holy Cross Crusaders,American,Home,Win,2,1,,2.0,3.0,9.0,4.0,9.0,,3.0,3.0,,,1.0,1.0,7.0,3.0,8.0,,,5.0,,,285
2021-09-21,Holy Cross Crusaders,Northeastern,Away,Loss,1,3,,1.0,2.0,13.0,3.0,15.0,,1.0,5.0,,,3.0,4.0,9.0,4.0,14.0,,1.0,3.0,,,285
2021-09-25,Holy Cross Crusaders,Loyola Maryland,Away,Win,1,0,,1.0,2.0,11.0,5.0,13.0,,,8.0,,,,,11.0,3.0,8.0,,2.0,4.0,,,285
2021-09-29,Holy Cross Crusaders,Colgate,Home,Win,3,1,,3.0,3.0,12.0,5.0,5.0,,1.0,4.0,,,1.0,1.0,9.0,4.0,7.0,,,5.0,,,285
2021-10-02,Holy Cross Crusaders,Navy,Away,Loss,0,3,,,,4.0,2.0,11.0,,2.0,1.0,,,3.0,3.0,16.0,8.0,4.0,,1.0,9.0,,,285
2021-10-10,Holy Cross Crusaders,Lehigh,Home,Win,1,0,,1.0,2.0,10.0,2.0,9.0,,1.0,7.0,,,,,11.0,1.0,5.0,,1.0,3.0,,,285
2021-10-16,Holy Cross Crusaders,Bucknell,Home,Win,4,1,,4.0,6.0,18.0,7.0,7.0,1.0,,6.0,,,1.0,,6.0,4.0,7.0,,1.0,3.0,,,285
2021-10-19,Holy Cross Crusaders,Harvard,Home,Loss,2,3,,2.0,3.0,13.0,4.0,8.0,,,6.0,,,3.0,5.0,6.0,4.0,7.0,,,2.0,,,285
2021-10-23,Holy Cross Crusaders,Army West Point,Away,Loss,0,2,,,,6.0,2.0,13.0,1.0,,3.0,,,2.0,3.0,10.0,3.0,11.0,,3.0,1.0,,,285
2021-10-27,Holy Cross Crusaders,Brown,Away,Loss,2,3,,2.0,2.0,8.0,5.0,11.0,,,4.0,,,3.0,3.0,14.0,5.0,8.0,,1.0,13.0,,,285
2021-10-30,Holy Cross Crusaders,Lafayette,Home,Draw,2,2,2,2.0,3.0,8.0,4.0,17.0,,1.0,1.0,,,2.0,1.0,24.0,5.0,12.0,,1.0,9.0,,,285
2021-11-03,Holy Cross Crusaders,Boston U.,Away,Loss,1,3,,1.0,1.0,23.0,8.0,7.0,1.0,,7.0,,,3.0,2.0,11.0,5.0,11.0,,,6.0,1.0,1.0,285
2021-11-06,Holy Cross Crusaders,Army West Point,Home,Loss,0,1,,,,7.0,2.0,12.0,,,5.0,,,1.0,2.0,5.0,2.0,10.0,,,4.0,,,285
2021-08-26,Houston Christian Huskies,St. Thomas (MN),Home,Win,1,0,2,1.0,1.0,17.0,4.0,9.0,,,10.0,,,,,7.0,1.0,15.0,1.0,1.0,,,,287
2021-08-29,Houston Christian Huskies,Fla. Atlantic,Home,Loss,2,5,,2.0,1.0,10.0,6.0,11.0,,,6.0,,1.0,5.0,4.0,14.0,8.0,6.0,,2.0,5.0,1.0,1.0,287
2021-09-02,Houston Christian Huskies,SMU,Away,Loss,1,3,,1.0,2.0,8.0,2.0,10.0,,3.0,4.0,,,3.0,5.0,19.0,8.0,18.0,,1.0,1.0,,,287
2021-09-06,Houston Christian Huskies,UIC,Away,Loss,0,3,,,,11.0,3.0,11.0,,5.0,8.0,,,3.0,3.0,17.0,9.0,7.0,,1.0,5.0,,,287
2021-09-10,Houston Christian Huskies,Huston-Tillotson,Home,Win,6,0,,6.0,7.0,15.0,10.0,12.0,,1.0,7.0,1.0,1.0,,,4.0,,9.0,,3.0,3.0,,,287
2021-09-12,Houston Christian Huskies,Oral Roberts,Home,Loss,0,2,,,,11.0,4.0,9.0,,1.0,8.0,,1.0,2.0,4.0,13.0,9.0,6.0,,2.0,9.0,,,287
2021-09-17,Houston Christian Huskies,Santa Clara,Away,Loss,1,2,,1.0,2.0,2.0,2.0,10.0,,,,,,2.0,2.0,18.0,5.0,14.0,,2.0,6.0,,,287
2021-09-25,Houston Christian Huskies,UIW,Home,Loss,0,2,,,,13.0,3.0,10.0,,1.0,5.0,,,2.0,2.0,8.0,3.0,9.0,,,4.0,,,287
2021-10-01,Houston Christian Huskies,Grand Canyon,Home,Loss,1,3,,1.0,1.0,7.0,2.0,9.0,1.0,3.0,5.0,,,3.0,3.0,19.0,4.0,8.0,,2.0,9.0,,,287
2021-10-03,Houston Christian Huskies,Air Force,Home,Loss,1,2,,1.0,1.0,10.0,3.0,8.0,,,3.0,,,2.0,3.0,20.0,9.0,9.0,,3.0,7.0,,,287
2021-10-08,Houston Christian Huskies,UNLV,Away,Loss,1,2,1,1.0,,9.0,3.0,19.0,,1.0,3.0,,,2.0,3.0,19.0,5.0,8.0,,1.0,8.0,,,287
2021-10-10,Houston Christian Huskies,Utah Tech,Away,Loss,0,1,,,,13.0,7.0,11.0,,1.0,7.0,,,1.0,1.0,11.0,5.0,11.0,,1.0,6.0,,,287
2021-10-16,Houston Christian Huskies,UTRGV,Away,Loss,0,1,,,,3.0,1.0,11.0,,,2.0,,,1.0,1.0,17.0,2.0,9.0,,1.0,7.0,,,287
2021-10-22,Houston Christian Huskies,California Baptist,Home,Loss,2,4,,2.0,2.0,9.0,4.0,13.0,,2.0,3.0,1.0,1.0,4.0,4.0,13.0,6.0,21.0,,,3.0,,,287
2021-10-24,Houston Christian Huskies,Utah Valley,Home,Win,2,0,,2.0,2.0,10.0,4.0,12.0,,1.0,1.0,,,,,14.0,6.0,11.0,,1.0,10.0,,,287
2021-10-29,Houston Christian Huskies,Seattle U,Away,Loss,0,4,,,,7.0,4.0,12.0,,,,,,4.0,4.0,17.0,12.0,12.0,,1.0,6.0,,,287
2021-10-31,Houston Christian Huskies,San Jose St.,Away,Loss,2,3,,2.0,1.0,14.0,6.0,9.0,,,7.0,,,3.0,2.0,25.0,7.0,7.0,,,5.0,,,287
2021-11-06,Houston Christian Huskies,Chicago St.,Home,Win,1,0,2,1.0,2.0,13.0,3.0,15.0,,2.0,2.0,,,,,10.0,5.0,15.0,,1.0,4.0,,,287
2021-08-27,Howard Bison,Monmouth,Away,Draw,3,3,2,3.0,1.0,12.0,6.0,20.0,1.0,4.0,3.0,,,3.0,1.0,18.0,11.0,16.0,,3.0,8.0,2.0,2.0,290
2021-08-30,Howard Bison,George Washington,Home,Draw,1,1,2,1.0,,7.0,5.0,19.0,,4.0,1.0,,,1.0,1.0,26.0,13.0,14.0,,1.0,5.0,,,290
2021-09-05,Howard Bison,Duquesne,Home,Loss,1,2,,1.0,1.0,9.0,6.0,9.0,,5.0,9.0,,,2.0,2.0,10.0,6.0,8.0,,3.0,2.0,,,290
2021-09-11,Howard Bison,Marist,Away,Loss,0,4,,,,6.0,2.0,20.0,,2.0,4.0,,,4.0,4.0,16.0,7.0,18.0,,3.0,8.0,,,290
2021-09-21,Howard Bison,VMI,Away,Win,4,0,,4.0,2.0,12.0,8.0,10.0,,1.0,1.0,1.0,1.0,,,16.0,8.0,6.0,,1.0,5.0,,,290
